Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,Team_encoded,Opponent_encoded,Home_encoded,Outcome_encoded,Target_encoded,win_rate_global,win_rate_lastN,home_win_rate,away_win_rate,h2h_win_rate,win_streak,form_score,goal_diff,goal_diff_win_rate,weighted_outcome
5.0,Lille,17,9,8,52,36,16,60,Toulouse,10.0,05.10.2024,18:00,home,2,1,W,team,1.66,1.19,0.58,0.42,10,9,3,3,0.0,0.0,4,6,0.0,0.0,3.0,2.0,4,5,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,8,13,0.0,0.0,0.0,0.0,16,18,13,8,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,18,1,1,1,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.0,0.5,1,0.3,1,0.2222222222222222,0.24555555555555555
5.0,Lille,17,9,8,52,36,16,60,Brest,9.0,06.12.2024,18:00,home,3,1,W,team,2.51,0.63,0.61,0.39,10,7,6,3,4.0,1.0,2,1,0.88,0.79,1.0,1.0,2,4,2,0,7.0,4.0,3.0,3.0,0.0,0.0,17.0,9.0,1,1,16,13,0.72,0.48,0.0,0.2,21,21,13,16,0.5,0.84,15.0,12.0,9.0,17.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,1,1,1,0.3,0.3,0.42857142857142855,0.0,0.5,2,0.5,2,0.3,0.36
5.0,Lille,17,9,8,52,36,16,60,Le Havre,15.0,08.02.2025,18:00,home,1,2,L,opponent,1.52,2.04,0.67,0.33,14,14,5,6,4.0,2.0,8,10,0.89,0.75,2.0,1.0,7,7,2,1,10.0,12.0,4.0,2.0,0.0,2.0,34.0,23.0,0,0,8,16,0.8,0.48,0.28,0.33,20,18,16,8,0.44,0.33,12.0,49.0,13.0,10.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,2,2,0.2727272727272727,0.2,0.375,0.0,0.5,0,0.30000000000000004,-1,0.2,0.23
5.0,Lille,17,9,8,52,36,16,60,Montpellier,18.0,08.03.2025,18:00,home,1,0,W,team,1.54,0.33,0.77,0.23,18,10,8,3,1.0,0.0,7,1,0.9,0.76,2.0,3.0,3,6,7,1,9.0,2.0,9.0,8.0,0.0,0.0,30.0,5.0,0,2,12,11,0.82,0.73,0.37,0.0,18,15,11,12,0.61,0.82,9.0,28.0,7.0,9.0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,1,1,1,0.3333333333333333,0.3,0.4444444444444444,0.0,0.0,1,0.4,1,0.3,0.33
5.0,Lille,17,9,8,52,36,16,60,Auxerre,11.0,10.01.2025,20:05,away,0,0,D,draw,1.47,0.58,0.71,0.29,13,13,5,3,2.0,0.0,10,6,0.85,0.65,4.0,0.0,1,5,7,5,8.0,9.0,5.0,4.0,0.0,0.0,37.0,17.0,1,0,7,8,0.75,0.47,0.32,0.2,27,21,8,7,0.46,0.55,19.0,36.0,4.0,15.0,3,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0,0,0.3076923076923077,0.3,0.4444444444444444,0.0,0.5,0,0.2,0,0.3,0.27
5.0,Lille,17,9,8,52,36,16,60,Brest,9.0,10.05.2025,20:00,away,0,2,L,opponent,1.71,1.2,0.61,0.39,18,12,2,4,3.0,3.0,7,3,0.86,0.78,1.0,1.0,12,7,4,1,13.0,10.0,5.0,2.0,1.0,0.0,31.0,13.0,1,0,6,14,0.74,0.55,0.12,0.27,17,18,14,6,0.5,0.73,19.0,34.0,13.0,14.0,2,2,0.0,1.0,0.0,0.0,0.08,1.84,0.0,1.0,0.64,0.49,0.72,0.62,35.0,53.0,0.0,1.0,1.0,0.0,1.84,0.08,-0.16,0.08,5,2,0,2,2,0.2857142857142857,0.3,0.4444444444444444,0.0,1.0,0,0.1,-2,0.3,0.24
5.0,Lille,17,9,8,52,36,16,60,Nice,4.0,10.11.2024,14:00,away,2,2,D,draw,1.55,2.1,0.57,0.43,13,17,6,5,0.0,0.0,2,6,0.87,0.81,2.0,2.0,5,6,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,12,9,0.0,0.0,0.0,0.0,16,15,9,12,0.0,0.0,0.0,0.0,11.0,8.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,0,0,0,0.26666666666666666,0.3,0.4444444444444444,0.0,0.5,0,0.0,0,0.3,0.21
5.0,Lille,17,9,8,52,36,16,60,Toulouse,10.0,12.04.2025,18:00,away,2,1,W,team,0.37,0.96,0.57,0.43,6,10,3,5,1.0,1.0,2,4,0.87,0.83,2.0,1.0,3,4,0,1,4.0,6.0,2.0,3.0,0.0,2.0,12.0,25.0,2,1,15,11,0.69,0.62,0.17,0.31,17,17,11,15,0.75,0.83,23.0,14.0,6.0,13.0,4,1,0.0,1.0,0.0,0.0,0.54,1.45,2.0,0.0,0.34,0.38,0.35,1.22,48.0,36.0,2.0,0.0,0.0,0.0,1.45,0.54,0.45,-1.46,5,18,0,1,1,0.3125,0.4,0.4444444444444444,0.14285714285714285,1.0,1,0.3,1,0.4,0.37000000000000005
5.0,Lille,17,9,8,52,36,16,60,St Etienne,17.0,13.09.2024,19:45,away,0,1,L,opponent,1.11,1.5,0.71,0.29,17,10,4,5,0.0,0.0,7,2,0.0,0.0,1.0,1.0,11,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,13,12,0.0,0.0,0.0,0.0,20,22,10,12,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,16,0,2,2,0.29411764705882354,0.4,0.4444444444444444,0.125,1.0,0,0.2,-1,0.4,0.34
5.0,Lille,17,9,8,52,36,16,60,Marseille,2.0,14.12.2024,16:00,away,1,1,D,draw,0.77,1.28,0.44,0.56,10,9,5,3,3.0,2.0,8,3,0.86,0.9,3.0,1.0,4,3,1,3,7.0,6.0,3.0,3.0,0.0,1.0,29.0,15.0,0,3,14,9,0.75,0.72,0.36,0.2,16,11,9,14,0.56,0.6,12.0,31.0,4.0,6.0,2,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,0,0,0,0.2777777777777778,0.4,0.4444444444444444,0.1111111111111111,0.0,0,0.1,0,0.4,0.31000000000000005
5.0,Lille,17,9,8,52,36,16,60,Nantes,13.0,15.03.2025,16:00,away,0,1,L,opponent,1.34,1.19,0.68,0.32,13,10,4,3,6.0,3.0,5,3,0.9,0.8,3.0,2.0,6,5,3,2,10.0,10.0,3.0,0.0,1.0,3.0,43.0,20.0,2,0,9,15,0.77,0.61,0.31,0.29,20,7,15,9,0.45,0.44,18.0,23.0,10.0,10.0,2,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,11,0,2,2,0.2631578947368421,0.3,0.4444444444444444,0.1,0.0,0,0.0,-1,0.3,0.21
5.0,Lille,17,9,8,52,36,16,60,Rennes,12.0,16.02.2025,19:45,away,2,0,W,team,3.18,0.46,0.63,0.37,18,4,7,0,6.0,1.0,8,4,0.89,0.84,1.0,2.0,5,2,6,2,15.0,3.0,3.0,1.0,1.0,1.0,33.0,6.0,2,2,9,18,0.77,0.5,0.44,0.07,18,10,18,9,0.44,0.5,17.0,26.0,5.0,14.0,0,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,15,0,1,1,0.3,0.3,0.4444444444444444,0.18181818181818182,0.5,1,0.3,2,0.3,0.3
5.0,Lille,17,9,8,52,36,16,60,Nice,4.0,17.01.2025,20:05,home,2,1,W,team,1.02,2.87,0.55,0.45,11,11,4,3,2.0,4.0,7,7,0.86,0.8,1.0,3.0,5,5,2,3,8.0,9.0,3.0,2.0,0.0,1.0,24.0,22.0,1,0,13,13,0.78,0.66,0.56,0.19,22,21,13,13,0.5,0.87,31.0,23.0,13.0,16.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,1,1,1,0.3333333333333333,0.4,0.5,0.18181818181818182,0.0,2,0.5,1,0.4,0.43
5.0,Lille,17,9,8,52,36,16,60,Reims,16.0,17.05.2025,20:00,home,2,1,W,team,2.18,0.08,0.78,0.22,21,5,5,2,2.0,0.0,10,3,0.88,0.66,0.0,1.0,4,2,12,1,16.0,2.0,5.0,3.0,0.0,0.0,37.0,5.0,1,3,7,11,0.82,0.42,0.19,0.11,20,11,11,7,0.44,0.62,16.0,38.0,5.0,11.0,1,3,0.0,0.0,0.0,0.0,1.81,0.08,1.0,1.0,0.59,0.31,1.15,0.22,46.0,45.0,0.0,2.0,0.0,0.0,0.08,1.81,-0.92,-0.19,5,14,1,1,1,0.36363636363636365,0.4,0.5454545454545454,0.18181818181818182,0.5,3,0.6,1,0.4,0.46
5.0,Lille,17,9,8,52,36,16,60,Reims,16.0,17.08.2024,18:00,away,2,0,W,team,1.66,0.06,0.71,0.29,21,2,6,0,0.0,0.0,8,0,0.95,0.76,2.0,2.0,7,1,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,6,14,0.0,0.0,0.0,0.0,10,13,13,6,0.0,0.0,0.0,0.0,6.0,12.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,14,0,1,1,0.391304347826087,0.5,0.5454545454545454,0.25,1.0,4,0.6,2,0.5,0.53
5.0,Lille,17,9,8,52,36,16,60,Monaco,3.0,18.10.2024,19:45,away,0,0,D,draw,0.25,1.23,0.49,0.51,3,14,1,4,0.0,0.0,1,6,0.8,0.84,5.0,1.0,2,7,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,13,14,0.0,0.0,0.0,0.0,17,22,14,13,0.0,0.0,0.0,0.0,17.0,8.0,4,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,9,0,0,0,0.375,0.5,0.5454545454545454,0.23076923076923078,0.5,0,0.30000000000000004,0,0.5,0.44000000000000006
5.0,Lille,17,9,8,52,36,16,60,Auxerre,11.0,20.04.2025,14:00,home,3,1,W,team,2.05,0.25,0.57,0.43,15,7,9,3,7.0,0.0,8,4,0.88,0.84,1.0,2.0,3,2,3,2,11.0,2.0,4.0,4.0,0.0,0.0,23.0,18.0,1,2,13,8,0.68,0.75,0.14,0.05,11,29,8,13,0.57,0.83,29.0,20.0,11.0,11.0,2,6,0.0,0.0,0.0,0.0,3.66,0.04,1.0,2.0,0.56,0.4,0.93,0.62,58.0,37.0,0.0,2.0,0.0,0.0,0.04,3.66,0.04,0.66,5,1,1,1,1,0.4,0.6,0.5833333333333334,0.23076923076923078,0.0,1,0.4,2,0.6,0.54
5.0,Lille,17,9,8,52,36,16,60,Strasbourg,7.0,21.09.2024,16:00,home,3,3,D,draw,2.56,2.93,0.64,0.36,15,12,7,9,0.0,0.0,9,5,0.0,0.0,2.0,2.0,6,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,12,19,0.0,0.0,0.0,0.0,16,14,16,12,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,17,1,0,0,0.38461538461538464,0.5,0.5384615384615384,0.23076923076923078,0.5,0,0.2,0,0.5,0.41000000000000003
5.0,Lille,17,9,8,52,36,16,60,Monaco,3.0,22.02.2025,16:00,home,2,1,W,team,1.16,2.36,0.43,0.57,9,13,6,3,1.0,5.0,1,6,0.82,0.9,4.0,2.0,0,5,3,5,7.0,9.0,2.0,4.0,0.0,0.0,18.0,27.0,1,2,18,11,0.75,0.8,0.13,0.35,16,24,11,18,0.74,0.56,33.0,19.0,7.0,12.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,9,1,1,1,0.4074074074074074,0.6,0.5714285714285714,0.23076923076923078,0.0,1,0.4,1,0.6,0.54
5.0,Lille,17,9,8,52,36,16,60,Angers,14.0,24.08.2024,18:00,home,2,0,W,team,1.24,0.6,0.67,0.33,11,5,6,2,0.0,0.0,3,2,0.0,0.0,1.0,2.0,3,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,21,10,0.0,0.0,0.0,0.0,25,22,9,17,0.0,0.0,0.0,0.0,0.0,0.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,1,1,0.42857142857142855,0.7,0.6,0.23076923076923078,0.5,2,0.5,2,0.7,0.64
5.0,Lille,17,9,8,52,36,16,60,Rennes,12.0,24.11.2024,14:00,home,1,0,W,team,0.4,0.2,0.53,0.47,5,4,2,1,1.0,0.0,3,3,0.85,0.84,3.0,2.0,3,1,0,2,3.0,1.0,2.0,3.0,0.0,0.0,18.0,5.0,2,0,16,19,0.72,0.7,0.18,0.21,18,24,19,16,0.59,0.67,16.0,15.0,7.0,12.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,15,1,1,1,0.4482758620689655,0.8,0.625,0.23076923076923078,1.0,3,0.6,1,0.8,0.7400000000000001
5.0,Lille,17,9,8,52,36,16,60,Strasbourg,7.0,25.01.2025,18:00,away,1,2,L,opponent,1.58,1.06,0.58,0.42,15,11,6,7,3.0,1.0,7,6,0.89,0.88,2.0,4.0,5,2,4,2,12.0,8.0,3.0,3.0,0.0,0.0,35.0,16.0,2,4,10,9,0.71,0.57,0.29,0.28,20,11,9,10,0.6,0.63,16.0,35.0,10.0,9.0,5,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,17,0,2,2,0.43333333333333335,0.7,0.625,0.21428571428571427,0.0,0,0.30000000000000004,-1,0.7,0.58
5.0,Lille,17,9,8,52,36,16,60,Lens,8.0,26.10.2024,20:00,away,2,0,W,team,1.79,1.05,0.42,0.58,11,11,3,4,0.0,0.0,2,8,0.74,0.76,4.0,4.0,1,2,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,16,14,0.0,0.0,0.0,0.0,25,22,14,16,0.0,0.0,0.0,0.0,9.0,11.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,1,1,0.45161290322580644,0.7,0.625,0.26666666666666666,0.5,1,0.4,2,0.7,0.61
5.0,Lille,17,9,8,52,36,16,60,Angers,14.0,27.04.2025,14:00,away,2,0,W,team,1.36,0.78,0.63,0.37,9,6,5,3,5.0,2.0,2,7,0.88,0.78,5.0,1.0,3,2,1,1,9.0,4.0,0.0,2.0,0.0,1.0,29.0,14.0,0,0,17,10,0.76,0.64,0.2,0.09,24,18,10,17,0.53,0.57,21.0,24.0,5.0,11.0,3,3,1.0,0.0,1.0,0.0,1.24,0.61,0.0,0.0,0.54,0.41,1.53,0.51,53.0,43.0,2.0,0.0,0.0,0.0,0.61,1.24,0.43,-0.76,5,0,0,1,1,0.46875,0.7,0.625,0.3125,1.0,2,0.5,2,0.7,0.64
5.0,Lille,17,9,8,52,36,16,60,Le Havre,15.0,28.09.2024,18:00,away,3,0,W,team,4.14,0.59,0.62,0.38,18,7,10,4,0.0,0.0,5,1,0.0,0.0,1.0,2.0,5,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,11,10,0.0,0.0,0.0,0.0,11,15,9,11,0.0,0.0,0.0,0.0,0.0,0.0,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0,1,1,0.48484848484848486,0.7,0.625,0.35294117647058826,0.0,3,0.6,3,0.7,0.67
5.0,Lille,17,9,8,52,36,16,60,Lens,8.0,30.03.2025,19:45,home,1,0,W,team,1.86,0.41,0.45,0.55,11,5,5,2,4.0,1.0,6,2,0.81,0.87,1.0,3.0,3,3,3,0,8.0,4.0,3.0,1.0,1.0,0.0,16.0,13.0,2,1,15,13,0.67,0.63,0.3,0.33,15,18,13,15,0.48,0.75,24.0,21.0,3.0,12.0,2,4,0.0,0.0,0.0,0.0,2.23,0.58,1.0,0.0,0.38,0.53,1.06,0.7,55.0,42.0,0.0,1.0,0.0,1.0,0.58,2.23,0.58,1.23,5,4,1,1,1,0.5,0.8,0.6470588235294118,0.35294117647058826,1.0,4,0.6,1,0.8,0.7400000000000001
6.0,Lyon,17,6,11,65,46,19,57,Lille,5.0,01.11.2024,20:00,away,1,1,D,draw,1.13,1.67,0.53,0.47,14,14,3,2,0.0,0.0,9,4,0.8,0.83,1.0,3.0,6,8,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,12,10,0.0,0.0,0.0,0.0,18,12,10,12,0.0,0.0,0.0,0.0,4.0,10.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,0,0,0,0.0,0.0,0.5,0.0,0.5,0,0.0,0,0.0,0.0
6.0,Lyon,17,6,11,65,46,19,57,Nice,4.0,01.12.2024,16:00,home,4,1,W,team,2.56,2.29,0.53,0.47,16,16,8,7,4.0,2.0,5,4,0.8,0.82,1.0,2.0,4,3,4,6,12.0,12.0,4.0,4.0,1.0,0.0,28.0,26.0,3,1,11,11,0.71,0.79,0.24,0.09,17,16,11,11,0.9,0.62,14.0,20.0,9.0,15.0,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,12,1,1,1,0.5,0.5,1.0,0.0,0.5,1,0.2,3,0.5,0.41000000000000003
6.0,Lyon,17,6,11,65,46,19,57,Marseille,2.0,02.02.2025,19:45,away,2,3,L,opponent,1.75,3.24,0.37,0.63,10,20,4,11,3.0,5.0,2,6,0.81,0.91,1.0,4.0,2,8,4,1,8.0,14.0,2.0,6.0,0.0,0.0,12.0,48.0,2,0,13,10,0.71,0.81,0.13,0.18,13,11,10,13,0.36,0.47,30.0,16.0,10.0,9.0,8,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,0,2,2,0.3333333333333333,0.3333333333333333,1.0,0.0,0.5,0,0.2,-1,0.3333333333333333,0.29333333333333333
6.0,Lyon,17,6,11,65,46,19,57,Brest,9.0,02.03.2025,14:00,home,2,1,W,team,1.44,1.95,0.66,0.34,10,15,4,5,3.0,2.0,2,5,0.89,0.76,2.0,1.0,5,5,1,5,6.0,10.0,4.0,5.0,0.0,0.0,20.0,36.0,0,2,12,16,0.79,0.6,0.31,0.29,22,12,16,12,0.77,0.75,26.0,17.0,4.0,5.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,1,1,1,0.5,0.5,1.0,0.0,0.5,1,0.4,1,0.5,0.47
6.0,Lyon,17,6,11,65,46,19,57,Montpellier,18.0,04.01.2025,20:00,home,1,0,W,team,1.35,1.17,0.58,0.42,12,16,2,6,1.0,2.0,3,5,0.86,0.8,1.0,2.0,7,8,3,2,10.0,8.0,2.0,8.0,0.0,1.0,28.0,21.0,1,0,10,8,0.71,0.73,0.26,0.27,19,30,8,10,0.47,0.52,36.0,28.0,6.0,9.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,1,1,1,0.6,0.6,1.0,0.0,0.5,2,0.5,1,0.6,0.57
6.0,Lyon,17,6,11,65,46,19,57,Lens,8.0,04.05.2025,16:15,home,1,2,L,opponent,0.95,0.72,0.69,0.31,18,8,4,3,1.0,1.0,8,2,0.88,0.8,2.0,3.0,9,3,5,2,14.0,3.0,4.0,5.0,0.0,0.0,75.0,10.0,1,0,12,8,0.81,0.62,0.22,0.33,26,13,8,12,0.73,0.64,9.0,52.0,8.0,18.0,1,3,1.0,0.0,0.0,0.0,0.29,1.05,0.0,0.0,0.48,0.36,2.46,0.19,44.0,37.0,0.0,0.0,0.0,0.0,1.05,0.29,-0.95,-0.71,6,4,1,2,2,0.5,0.5,0.75,0.0,0.5,0,0.30000000000000004,-1,0.5,0.44000000000000006
6.0,Lyon,17,6,11,65,46,19,57,Lille,5.0,05.04.2025,20:05,home,2,1,W,team,1.82,0.91,0.56,0.44,10,10,4,4,2.0,1.0,1,3,0.89,0.86,3.0,2.0,4,5,2,1,5.0,7.0,5.0,3.0,0.0,0.0,19.0,19.0,1,1,14,15,0.68,0.67,0.18,0.38,17,15,15,14,0.59,0.53,15.0,17.0,14.0,8.0,3,2,0.0,1.0,0.0,0.0,1.6,1.12,0.0,0.0,0.46,0.67,0.99,0.57,37.0,59.0,0.0,1.0,0.0,0.0,1.12,1.6,0.12,-0.4,6,5,1,1,1,0.5714285714285714,0.5714285714285714,0.8,0.0,0.0,1,0.4,1,0.5714285714285714,0.52
6.0,Lyon,17,6,11,65,46,19,57,Nantes,13.0,06.10.2024,14:00,home,2,0,W,team,1.93,0.76,0.62,0.38,17,11,6,6,0.0,0.0,6,9,0.0,0.0,1.0,2.0,8,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,11,0.0,0.0,0.0,0.0,20,29,10,5,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,11,1,1,1,0.625,0.625,0.8333333333333334,0.0,0.5,2,0.5,2,0.625,0.5875
6.0,Lyon,17,6,11,65,46,19,57,Angers,14.0,07.12.2024,20:00,away,3,0,W,team,1.31,0.51,0.64,0.36,16,10,10,2,3.0,0.0,7,2,0.88,0.81,2.0,0.0,1,6,5,2,11.0,5.0,5.0,5.0,0.0,1.0,37.0,15.0,1,4,13,13,0.78,0.72,0.26,0.33,20,23,13,13,0.6,0.57,11.0,30.0,12.0,10.0,2,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,1,1,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.5,3,0.6,3,0.6666666666666666,0.6466666666666666
6.0,Lyon,17,6,11,65,46,19,57,Reims,16.0,09.02.2025,14:00,home,4,0,W,team,3.3,0.35,0.68,0.32,15,9,9,2,5.0,0.0,6,6,0.89,0.82,2.0,2.0,3,5,3,2,12.0,4.0,3.0,5.0,0.0,0.0,31.0,21.0,0,0,12,10,0.83,0.77,0.13,0.11,12,15,10,12,0.68,0.67,23.0,21.0,7.0,11.0,2,5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,14,1,1,1,0.7,0.7,0.8571428571428571,0.3333333333333333,0.5,4,0.6,4,0.7,0.67
