Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,Team_encoded,Opponent_encoded,Home_encoded,Outcome_encoded,Target_encoded,win_rate_global,win_rate_lastN,home_win_rate,away_win_rate,h2h_win_rate,win_streak,form_score,goal_diff,goal_diff_win_rate,weighted_outcome
10.0,Dortmund,5,0,3,22,12,10,15,Lille,7.0,04.03.2025,20:00,home,1,1,D,draw,0.27,0.88,0.43,0.57,7,9,1,1,5,1,0.79,0.86,2.0,0.0,6,5,0,3,2,1,6,14,14,6,0,0,0.0,1.0,4.0,5.0,3.0,4.0,0.0,0.0,18.0,20.0,0.67,0.76,0.21,0.29,17.0,16.0,0.45,0.42,17.0,18.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,20,1,0,0,0.5,0.5,0.5,0.5,0.5,0,0.1,0,0.5,0.38
10.0,Dortmund,5,0,3,22,12,10,15,Sturm Graz,30.0,05.11.2024,20:00,home,1,0,W,team,1.99,0.6,0.66,0.34,21,7,8,1,11,3,0.87,0.77,1.0,1.0,8,6,5,0,0,1,15,9,9,15,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,33,1,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,1,0.4,1,0.6666666666666666,0.5866666666666667
10.0,Dortmund,5,0,3,22,12,10,15,Barcelona,2.0,09.04.2025,20:00,away,0,4,L,opponent,1.45,3.69,0.4,0.6,13,18,3,10,6,4,0.83,0.88,2.0,0.0,3,6,7,2,4,1,5,12,12,5,6,3,3.0,5.0,10.0,14.0,3.0,4.0,0.0,1.0,26.0,34.0,0.75,0.78,0.23,0.1,17.0,22.0,0.56,0.71,23.0,8.0,13.0,7.0,0.0,0.0,0.0,1.0,0.93,3.53,2.0,0.0,0.36,0.57,1.41,1.83,42.0,43.0,0.0,1.0,1.0,0.0,3.53,0.93,-0.47,0.93,15,5,0,2,2,0.5,0.5,0.6666666666666666,0.0,0.5,0,0.2,-4,0.5,0.41000000000000003
10.0,Dortmund,5,0,3,22,12,10,15,Sporting CP,23.0,11.02.2025,20:00,away,3,0,W,team,1.81,0.7,0.54,0.46,16,13,7,6,8,4,0.89,0.89,1.0,1.0,4,4,5,3,1,3,8,18,18,8,6,4,5.0,0.0,10.0,6.0,6.0,7.0,0.0,1.0,32.0,20.0,0.78,0.75,0.35,0.21,14.0,14.0,0.65,0.8,21.0,25.0,3.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,32,0,1,1,0.6,0.6,0.6666666666666666,0.5,0.5,1,0.4,3,0.6,0.54
10.0,Dortmund,5,0,3,22,12,10,15,Barcelona,2.0,11.12.2024,20:00,home,2,3,L,opponent,2.73,2.04,0.45,0.55,12,13,2,8,2,3,0.86,0.86,4.0,2.0,7,3,3,2,6,0,10,9,9,10,5,0,5.0,4.0,8.0,9.0,4.0,4.0,0.0,0.0,25.0,19.0,0.76,0.77,0.5,0.18,17.0,11.0,0.75,0.68,10.0,12.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,5,1,2,2,0.5,0.5,0.5,0.5,0.0,0,0.2,-1,0.5,0.41000000000000003
10.0,Dortmund,5,0,3,22,12,10,15,Lille,7.0,12.03.2025,17:45,away,2,1,W,team,3.05,1.48,0.5,0.5,17,11,8,4,3,4,0.8,0.78,3.0,2.0,8,5,1,2,3,0,11,12,12,11,3,6,6.0,4.0,14.0,6.0,3.0,5.0,2.0,0.0,21.0,28.0,0.68,0.76,0.35,0.21,28.0,19.0,0.55,0.58,29.0,23.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,20,0,1,1,0.5714285714285714,0.5714285714285714,0.5,0.6666666666666666,0.0,1,0.4,1,0.5714285714285714,0.52
10.0,Dortmund,5,0,3,22,12,10,15,Barcelona,2.0,15.04.2025,20:00,home,3,1,W,team,3.81,0.49,0.47,0.54,18,7,11,2,8,4,0.84,0.85,1.0,1.0,4,3,3,2,4,2,11,14,14,11,1,8,6.0,0.0,16.0,5.0,2.0,2.0,0.0,0.0,37.0,20.0,0.73,0.72,0.32,0.33,24.0,21.0,0.74,0.71,18.0,26.0,6.0,6.0,0.0,0.0,1.0,0.0,4.33,0.2,0.0,1.0,0.41,0.38,1.67,0.71,49.0,47.0,0.0,2.0,0.0,1.0,0.2,4.33,0.2,1.33,15,5,1,1,1,0.625,0.625,0.6,0.6666666666666666,0.0,2,0.5,2,0.625,0.5875
10.0,Dortmund,5,0,3,22,12,10,15,Club Brugge KV,24.0,18.09.2024,20:00,away,3,0,W,team,2.01,1.56,0.63,0.37,17,18,6,5,3,5,0.93,0.87,1.0,1.0,7,7,4,6,2,2,12,6,4,11,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,12,0,1,1,0.6666666666666666,0.6666666666666666,0.6,0.75,0.5,3,0.6,3,0.6666666666666666,0.6466666666666666
10.0,Dortmund,5,0,3,22,12,10,15,Sporting CP,23.0,19.02.2025,17:45,home,0,0,D,draw,1.86,0.34,0.55,0.45,19,7,5,1,6,2,0.89,0.87,1.0,0.0,11,3,3,3,4,0,5,14,14,5,1,5,2.0,0.0,11.0,3.0,8.0,4.0,1.0,0.0,30.0,9.0,0.79,0.67,0.25,0.14,15.0,14.0,0.68,0.65,17.0,20.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,32,1,0,0,0.6,0.6,0.5,0.75,1.0,0,0.30000000000000004,0,0.6,0.51
10.0,Dortmund,5,0,3,22,12,10,15,Bologna,28.0,21.01.2025,20:00,away,1,2,L,opponent,0.99,2.02,0.48,0.52,3,17,2,6,5,6,0.74,0.8,4.0,5.0,1,7,0,4,0,7,15,18,18,15,4,1,2.0,2.0,2.0,14.0,1.0,3.0,0.0,0.0,10.0,30.0,0.54,0.7,0.11,0.3,28.0,26.0,0.47,0.8,20.0,14.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,9,0,2,2,0.5454545454545454,0.5,0.5,0.6,0.5,0,0.1,-1,0.5,0.38
10.0,Dortmund,5,0,3,22,12,10,15,Real Madrid,11.0,22.10.2024,20:00,away,2,5,L,opponent,1.58,3.55,0.48,0.52,8,26,7,10,4,11,0.88,0.91,0.0,1.0,1,8,0,8,0,0,10,11,11,10,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,27,0,2,2,0.5,0.5,0.5,0.5,0.5,0,0.0,-3,0.5,0.35
10.0,Dortmund,5,0,3,22,12,10,15,D. Zagreb,25.0,27.11.2024,20:00,away,3,0,W,team,1.75,0.13,0.71,0.29,17,5,6,1,8,3,0.9,0.74,1.0,3.0,9,1,2,3,2,3,12,11,11,12,1,3,4.0,0.0,14.0,2.0,3.0,3.0,2.0,0.0,39.0,9.0,0.76,0.65,0.41,0.0,10.0,13.0,0.48,0.43,13.0,27.0,8.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,14,0,1,1,0.5384615384615384,0.5,0.5,0.5714285714285714,0.5,1,0.3,3,0.5,0.43999999999999995
10.0,Dortmund,5,0,3,22,12,10,15,Shakhtar Donetsk,27.0,29.01.2025,20:00,home,3,1,W,team,2.29,0.38,0.45,0.55,15,7,7,2,6,1,0.85,0.87,1.0,2.0,3,3,5,2,1,1,9,10,10,9,1,4,5.0,1.0,13.0,4.0,2.0,3.0,0.0,0.0,31.0,18.0,0.71,0.72,0.41,0.1,12.0,14.0,0.76,0.67,13.0,12.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,29,1,1,1,0.5714285714285714,0.6,0.5714285714285714,0.5714285714285714,0.5,2,0.5,2,0.6,0.57
19.0,Feyenoord,4,1,3,18,21,-3,13,Girona,33.0,02.10.2024,17:45,away,3,2,W,team,1.61,2.64,0.37,0.63,7,14,2,6,0,11,0.85,0.88,3.0,6.0,4,3,1,5,0,1,12,15,15,11,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,17,0,1,1,1.0,1.0,0.5,1.0,0.5,1,0.1,1,1.0,0.73
19.0,Feyenoord,4,1,3,18,21,-3,13,Inter,4.0,05.03.2025,17:45,home,0,2,L,opponent,0.45,2.25,0.42,0.58,8,13,5,7,7,4,0.85,0.89,3.0,2.0,3,3,0,3,1,3,6,15,15,6,5,5,1.0,3.0,6.0,11.0,2.0,2.0,1.0,0.0,19.0,26.0,0.67,0.84,0.06,0.35,19.0,15.0,0.57,0.67,12.0,24.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,18,1,2,2,0.5,0.5,0.0,1.0,0.5,0,0.1,-2,0.5,0.38
19.0,Feyenoord,4,1,3,18,21,-3,13,Salzburg,34.0,06.11.2024,20:00,home,1,3,L,opponent,0.76,1.82,0.58,0.42,14,9,4,3,4,3,0.85,0.78,1.0,2.0,9,4,1,2,1,3,13,15,15,13,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,0.0,0.0,0.0,0.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,28,1,2,2,0.3333333333333333,0.3333333333333333,0.0,1.0,0.5,0,0.1,-2,0.3333333333333333,0.2633333333333333
19.0,Feyenoord,4,1,3,18,21,-3,13,Inter,4.0,11.03.2025,20:00,away,1,2,L,opponent,1.5,2.19,0.44,0.56,14,12,4,5,3,6,0.89,0.91,1.0,2.0,3,5,7,2,1,0,10,8,8,10,3,3,1.0,2.0,9.0,10.0,5.0,2.0,0.0,1.0,28.0,33.0,0.81,0.76,0.09,0.18,14.0,6.0,0.43,0.77,11.0,16.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,18,0,2,2,0.25,0.25,0.0,0.5,0.0,0,0.0,-1,0.25,0.175
19.0,Feyenoord,4,1,3,18,21,-3,13,Sparta Prague,31.0,11.12.2024,20:00,home,4,2,W,team,0.95,0.66,0.57,0.43,13,13,9,5,5,5,0.8,0.75,1.0,4.0,4,3,0,5,4,1,16,6,6,16,3,5,3.0,1.0,11.0,8.0,2.0,5.0,0.0,0.0,21.0,18.0,0.67,0.51,0.17,0.11,16.0,26.0,0.73,0.57,21.0,21.0,9.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,31,1,1,1,0.4,0.4,0.3333333333333333,0.5,0.5,1,0.3,2,0.4,0.37000000000000005
19.0,Feyenoord,4,1,3,18,21,-3,13,AC Milan,13.0,12.02.2025,20:00,home,1,0,W,team,0.5,0.57,0.46,0.54,11,12,2,6,5,6,0.77,0.83,2.0,1.0,6,2,3,4,4,5,9,8,8,9,6,1,0.0,0.0,8.0,7.0,3.0,5.0,1.0,0.0,27.0,30.0,0.66,0.71,0.14,0.09,19.0,12.0,0.73,0.67,12.0,27.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,1,1,1,0.5,0.5,0.5,0.5,0.5,2,0.5,1,0.5,0.5
19.0,Feyenoord,4,1,3,18,21,-3,13,AC Milan,13.0,18.02.2025,17:45,away,1,1,D,draw,0.71,1.71,0.44,0.56,6,18,1,7,3,4,0.81,0.88,2.0,4.0,5,5,0,6,1,0,11,10,10,11,6,0,2.0,1.0,3.0,12.0,3.0,6.0,0.0,1.0,15.0,39.0,0.69,0.81,0.33,0.29,15.0,15.0,0.5,0.69,28.0,14.0,8.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0.42857142857142855,0.42857142857142855,0.5,0.3333333333333333,1.0,0,0.30000000000000004,0,0.42857142857142855,0.39
19.0,Feyenoord,4,1,3,18,21,-3,13,Bayer Leverkusen,6.0,19.09.2024,17:45,home,0,4,L,opponent,0.71,1.66,0.52,0.48,13,11,4,4,6,2,0.88,0.91,1.0,0.0,4,5,5,2,3,1,9,6,4,8,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,6,1,2,2,0.375,0.375,0.4,0.3333333333333333,0.5,0,0.1,-4,0.375,0.2925
19.0,Feyenoord,4,1,3,18,21,-3,13,Bayern Munich,12.0,22.01.2025,20:00,home,3,0,W,team,1.77,2.42,0.2,0.8,8,30,3,6,1,13,0.63,0.9,1.0,3.0,3,12,2,12,0,1,6,5,5,6,6,0,3.0,9.0,5.0,22.0,3.0,8.0,0.0,1.0,8.0,47.0,0.4,0.85,0.0,0.18,10.0,24.0,0.6,0.76,58.0,1.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,7,1,1,1,0.4444444444444444,0.4444444444444444,0.5,0.3333333333333333,0.5,1,0.3,3,0.4444444444444444,0.4011111111111111
19.0,Feyenoord,4,1,3,18,21,-3,13,Benfica,16.0,23.10.2024,20:00,away,3,1,W,team,1.01,1.68,0.38,0.62,14,16,6,8,4,6,0.81,0.87,1.0,2.0,6,3,2,5,2,4,13,10,10,13,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,31.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,8,0,1,1,0.5,0.5,0.5,0.5,0.5,2,0.5,2,0.5,0.5
19.0,Feyenoord,4,1,3,18,21,-3,13,Manchester City,22.0,26.11.2024,20:00,away,3,3,D,draw,2.16,2.21,0.36,0.64,10,18,5,9,2,10,0.83,0.9,1.0,1.0,3,2,2,7,1,0,7,13,13,7,6,2,4.0,2.0,5.0,15.0,5.0,3.0,1.0,2.0,12.0,44.0,0.66,0.81,0.2,0.25,14.0,18.0,0.57,0.62,24.0,9.0,14.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,22,0,0,0,0.45454545454545453,0.4,0.5,0.4,0.5,0,0.30000000000000004,0,0.4,0.37000000000000005
19.0,Feyenoord,4,1,3,18,21,-3,13,Lille,7.0,29.01.2025,20:00,away,1,6,L,opponent,0.72,1.15,0.38,0.62,7,14,3,5,5,7,0.85,0.91,1.0,3.0,2,7,2,2,2,0,6,11,11,6,0,2,1.0,3.0,7.0,10.0,0.0,3.0,0.0,0.0,17.0,34.0,0.71,0.85,0.36,0.25,13.0,17.0,0.5,0.64,15.0,13.0,9.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,20,0,2,2,0.4166666666666667,0.4,0.5,0.3333333333333333,0.5,0,0.1,-5,0.4,0.31000000000000005
33.0,Girona,1,0,7,5,13,-8,3,Feyenoord,19.0,02.10.2024,17:45,home,2,3,L,opponent,2.64,1.61,0.63,0.37,14,7,6,2,11,0,0.88,0.85,6.0,3.0,3,4,5,1,1,0,15,12,11,15,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,16,1,2,2,0.0,0.0,0.0,0.5,0.5,0,0.0,-1,0.0,0.0
33.0,Girona,1,0,7,5,13,-8,3,PSV,14.0,05.11.2024,17:45,away,0,4,L,opponent,0.76,2.04,0.38,0.62,7,25,3,12,3,7,0.82,0.9,5.0,4.0,2,8,2,5,2,1,11,10,10,11,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,10.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,25,0,2,2,0.0,0.0,0.0,0.0,0.5,0,0.0,-4,0.0,0.0
33.0,Girona,1,0,7,5,13,-8,3,Liverpool,1.0,10.12.2024,17:45,home,0,1,L,opponent,1.21,1.84,0.37,0.63,13,15,5,7,5,8,0.83,0.91,3.0,2.0,4,5,4,3,3,1,8,11,11,8,6,5,1.0,3.0,8.0,11.0,5.0,4.0,0.0,0.0,13.0,40.0,0.69,0.83,0.07,0.1,8.0,9.0,0.54,0.5,26.0,11.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,21,1,2,2,0.0,0.0,0.0,0.0,0.5,0,0.0,-1,0.0,0.0
33.0,Girona,1,0,7,5,13,-8,3,PSG,15.0,18.09.2024,20:00,away,0,1,L,opponent,0.11,1.68,0.38,0.62,3,26,1,5,1,5,0.84,0.93,3.0,1.0,1,9,1,12,1,0,8,19,18,8,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,24,0,2,2,0.0,0.0,0.0,0.0,0.5,0,0.0,-1,0.0,0.0
33.0,Girona,1,0,7,5,13,-8,3,AC Milan,13.0,22.01.2025,20:00,away,0,1,L,opponent,0.94,1.31,0.58,0.42,11,17,4,5,3,6,0.9,0.87,2.0,2.0,5,8,2,4,3,1,12,18,18,12,4,4,3.0,2.0,7.0,8.0,4.0,9.0,0.0,2.0,21.0,18.0,0.78,0.76,0.36,0.11,14.0,19.0,0.6,0.67,11.0,19.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,0,2,2,0.0,0.0,0.0,0.0,0.5,0,0.0,-1,0.0,0.0
33.0,Girona,1,0,7,5,13,-8,3,Slovan Bratislava,35.0,22.10.2024,20:00,home,2,0,W,team,1.79,0.46,0.64,0.36,15,6,7,2,7,6,0.9,0.79,1.0,3.0,3,3,5,1,0,2,18,19,19,18,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,30,1,1,1,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.5,1,0.3,2,0.16666666666666666,0.20666666666666667
33.0,Girona,1,0,7,5,13,-8,3,Sturm Graz,30.0,27.11.2024,17:45,away,0,1,L,opponent,1.79,1.23,0.69,0.31,9,9,1,5,10,1,0.89,0.78,1.0,1.0,6,3,2,1,1,1,11,16,16,11,4,1,3.0,1.0,9.0,7.0,0.0,2.0,0.0,0.0,30.0,13.0,0.77,0.62,0.35,0.33,21.0,9.0,0.67,0.65,6.0,29.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,33,0,2,2,0.14285714285714285,0.14285714285714285,0.3333333333333333,0.0,0.5,0,0.2,-1,0.14285714285714285,0.16
33.0,Girona,1,0,7,5,13,-8,3,Arsenal,3.0,29.01.2025,20:00,home,1,2,L,opponent,0.77,2.16,0.39,0.61,7,16,3,6,3,13,0.84,0.86,4.0,2.0,1,6,3,4,1,2,13,13,13,13,4,2,1.0,2.0,5.0,11.0,2.0,5.0,0.0,1.0,13.0,40.0,0.75,0.81,0.25,0.17,8.0,12.0,0.64,0.44,32.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1,1,2,2,0.125,0.125,0.25,0.0,0.5,0,0.1,-1,0.125,0.1175
4.0,Inter,6,1,1,11,1,10,19,Crvena zvezda,29.0,01.10.2024,20:00,home,4,0,W,team,2.01,1.02,0.5,0.5,15,11,7,3,2,2,0.91,0.9,2.0,1.0,6,6,2,2,5,0,7,16,11,8,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,13,1,1,1,1.0,1.0,1.0,0.5,0.5,1,0.1,4,1.0,0.73
4.0,Inter,6,1,1,11,1,10,19,Feyenoord,19.0,05.03.2025,17:45,away,2,0,W,team,2.25,0.45,0.58,0.42,13,8,7,5,4,7,0.89,0.85,2.0,3.0,3,3,3,0,3,1,15,6,6,15,5,5,3.0,1.0,11.0,6.0,2.0,2.0,0.0,1.0,26.0,19.0,0.84,0.67,0.35,0.06,15.0,19.0,0.67,0.57,24.0,12.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,16,0,1,1,1.0,1.0,1.0,1.0,0.5,2,0.30000000000000004,2,1.0,0.79
