Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,Team_encoded,Opponent_encoded,Home_encoded,Outcome_encoded,Target_encoded,win_rate_global,win_rate_lastN,home_win_rate,away_win_rate,h2h_win_rate,win_streak,form_score,goal_diff,goal_diff_win_rate,weighted_outcome
15.0,Alaves,10,12,16,38,48,-10,42,Rayo Vallecano,8.0,29.03.2025,17:30,home,0,2,L,opponent,1.58,0.57,0.56,0.44,12,11,4,5,2.0,0.0,8,5,0.75,0.68,3.0,5.0,7,3,1,3,8.0,5.0,4.0,6.0,1.0,0.0,34.0,9.0,1,3,12,14,0.67,0.51,0.26,0.33,19,23,14,12,0.61,0.6,21.0,39.0,10.0,6.0,3,4,0.0,0.0,0.0,1.0,1.3,1.13,0.0,1.0,0.41,0.36,0.85,0.42,63.0,66.0,0.0,0.0,0.0,0.0,1.13,1.3,-0.87,1.3,0,13,1,2,2,0.2702702702702703,0.2,0.3333333333333333,0.21052631578947367,0.0,0,0.1,-2,0.2,0.17
15.0,Alaves,10,12,16,38,48,-10,42,Leganes,18.0,30.11.2024,15:15,home,1,1,D,draw,1.05,1.14,0.6,0.4,18,6,7,3,1.0,2.0,13,8,0.79,0.69,1.0,4.0,4,0,7,3,13.0,6.0,5.0,0.0,0.0,0.0,37.0,17.0,1,2,15,15,0.67,0.51,0.22,0.27,33,16,15,15,0.61,0.52,15.0,59.0,3.0,12.0,2,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,1,0,0,0.2631578947368421,0.1,0.3157894736842105,0.21052631578947367,0.0,0,0.0,0,0.1,0.07
4.0,Ath Bilbao,19,13,6,54,29,25,70,Atl. Madrid,3.0,01.03.2025,20:00,away,0,1,L,opponent,1.44,2.24,0.49,0.51,15,12,3,4,2.0,3.0,2,6,0.84,0.83,3.0,2.0,6,5,6,3,11.0,10.0,4.0,2.0,3.0,0.0,23.0,19.0,0,4,7,8,0.69,0.65,0.32,0.43,24,17,8,7,0.57,0.77,21.0,19.0,13.0,10.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,2,2,0.0,0.0,0.5,0.0,0.5,0,0.0,-1,0.0,0.0
4.0,Ath Bilbao,19,13,6,54,29,25,70,Rayo Vallecano,8.0,01.12.2024,17:30,away,2,1,W,team,0.71,0.18,0.53,0.47,12,7,7,4,0.0,1.0,7,1,0.76,0.75,0.0,3.0,4,3,1,0,6.0,4.0,6.0,3.0,0.0,0.0,15.0,12.0,0,6,14,8,0.55,0.59,0.13,0.14,25,31,8,14,0.62,0.6,22.0,23.0,6.0,8.0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13,0,1,1,0.5,0.5,0.5,0.5,0.5,1,0.2,1,0.5,0.41000000000000003
4.0,Ath Bilbao,19,13,6,54,29,25,70,Betis,6.0,02.02.2025,20:00,away,2,2,D,draw,1.22,1.11,0.48,0.52,12,10,4,6,2.0,2.0,7,3,0.78,0.79,1.0,3.0,5,4,3,0,9.0,7.0,3.0,3.0,0.0,0.0,21.0,20.0,2,3,10,20,0.61,0.71,0.08,0.24,24,29,20,10,0.65,0.55,21.0,24.0,12.0,13.0,4,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,0,0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,0,0.2,0,0.3333333333333333,0.29333333333333333
4.0,Ath Bilbao,19,13,6,54,29,25,70,Betis,6.0,03.11.2024,20:00,home,1,1,D,draw,4.04,0.84,0.49,0.51,17,7,8,4,0.0,0.0,6,2,0.85,0.83,0.0,0.0,7,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,8,9,0.0,0.0,0.0,0.0,26,21,9,8,0.0,0.0,0.0,0.0,13.0,10.0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,1,0,0,0.25,0.25,0.0,0.3333333333333333,0.0,0,0.1,0,0.25,0.20500000000000002
4.0,Ath Bilbao,19,13,6,54,29,25,70,Real Sociedad,11.0,04.05.2025,20:00,away,0,0,D,draw,0.17,0.71,0.41,0.59,3,12,1,3,0.0,1.0,3,7,0.74,0.81,2.0,1.0,1,5,1,4,2.0,9.0,1.0,3.0,0.0,0.0,14.0,27.0,1,3,18,13,0.51,0.46,0.08,0.2,20,23,13,18,0.64,0.6,25.0,19.0,11.0,11.0,3,1,0.0,0.0,0.0,0.0,0.01,0.28,0.0,0.0,0.38,0.45,0.38,0.42,54.0,66.0,0.0,0.0,0.0,0.0,0.28,0.01,0.28,0.01,1,15,0,0,0,0.2,0.2,0.0,0.25,0.5,0,0.0,0,0.2,0.14
4.0,Ath Bilbao,19,13,6,54,29,25,70,Real Madrid,2.0,04.12.2024,20:00,home,2,1,W,team,1.74,1.73,0.36,0.64,9,10,3,5,3.0,3.0,5,2,0.8,0.87,3.0,3.0,1,2,5,3,8.0,8.0,1.0,2.0,0.0,0.0,20.0,19.0,4,3,9,21,0.64,0.78,0.09,0.2,14,22,21,9,0.73,0.68,21.0,26.0,11.0,8.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,1,1,1,0.3333333333333333,0.3333333333333333,0.5,0.25,0.5,1,0.3,1,0.3333333333333333,0.3233333333333333
4.0,Ath Bilbao,19,13,6,54,29,25,70,Villarreal,5.0,06.04.2025,20:00,away,0,0,D,draw,0.73,1.74,0.43,0.57,11,12,2,4,1.0,3.0,5,6,0.83,0.84,1.0,0.0,4,5,5,3,7.0,8.0,4.0,4.0,0.0,0.0,22.0,23.0,1,1,9,13,0.76,0.63,0.19,0.36,21,13,13,9,0.76,0.74,17.0,19.0,7.0,6.0,4,2,0.0,1.0,0.0,0.0,0.14,0.66,0.0,0.0,0.52,0.52,0.98,1.36,49.0,60.0,1.0,0.0,0.0,0.0,0.66,0.14,0.66,0.14,1,19,0,0,0,0.2857142857142857,0.2857142857142857,0.5,0.2,0.5,0,0.2,0,0.2857142857142857,0.26
4.0,Ath Bilbao,19,13,6,54,29,25,70,Girona,16.0,06.10.2024,13:00,away,1,2,L,opponent,2.34,2.29,0.34,0.66,13,14,4,6,0.0,0.0,1,6,0.0,0.0,3.0,4.0,6,5,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,14,11,0.0,0.0,0.0,0.0,10,21,13,12,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0,2,2,0.25,0.25,0.5,0.16666666666666666,0.5,0,0.1,-1,0.25,0.20500000000000002
4.0,Ath Bilbao,19,13,6,54,29,25,70,Girona,16.0,08.02.2025,15:15,home,3,0,W,team,3.56,0.06,0.44,0.56,23,3,8,1,5.0,0.0,11,2,0.83,0.88,0.0,4.0,8,2,7,0,17.0,1.0,6.0,2.0,0.0,0.0,49.0,8.0,0,2,12,7,0.69,0.6,0.33,0.0,21,19,7,12,0.59,0.81,17.0,30.0,7.0,13.0,1,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,1,1,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.0,1,0.3,3,0.3333333333333333,0.3233333333333333
4.0,Ath Bilbao,19,13,6,54,29,25,70,Villarreal,5.0,08.12.2024,15:15,home,2,0,W,team,1.29,0.53,0.42,0.58,12,11,4,1,2.0,1.0,3,3,0.81,0.84,2.0,1.0,6,7,2,3,7.0,7.0,5.0,4.0,0.0,0.0,19.0,23.0,1,2,10,15,0.67,0.67,0.14,0.54,16,17,15,10,0.53,0.67,17.0,20.0,12.0,10.0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19,1,1,1,0.4,0.4,0.75,0.16666666666666666,0.0,2,0.5,2,0.4,0.43
4.0,Ath Bilbao,19,13,6,54,29,25,70,Mallorca,10.0,09.03.2025,17:30,home,1,1,D,draw,0.56,0.59,0.56,0.44,8,9,2,2,1.0,3.0,3,3,0.81,0.75,1.0,3.0,5,5,1,2,4.0,6.0,4.0,3.0,0.0,0.0,15.0,13.0,1,2,13,6,0.66,0.44,0.21,0.43,27,25,6,13,0.6,0.5,28.0,47.0,6.0,11.0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,1,0,0,0.36363636363636365,0.4,0.6,0.16666666666666666,0.5,0,0.30000000000000004,0,0.4,0.37000000000000005
4.0,Ath Bilbao,19,13,6,54,29,25,70,Valladolid,20.0,10.11.2024,17:30,away,1,1,D,draw,1.36,0.61,0.65,0.35,17,6,1,3,0.0,0.0,5,5,0.87,0.71,4.0,4.0,11,2,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,12,12,0.0,0.0,0.0,0.0,27,10,12,12,0.0,0.0,0.0,0.0,5.0,8.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,18,0,0,0,0.3333333333333333,0.3,0.6,0.14285714285714285,0.5,0,0.1,0,0.3,0.24
4.0,Ath Bilbao,19,13,6,54,29,25,70,Alaves,15.0,11.05.2025,17:30,home,1,0,W,team,1.19,0.78,0.6,0.4,11,4,3,1,3.0,1.0,9,2,0.82,0.61,1.0,1.0,7,2,1,1,7.0,3.0,4.0,0.0,1.0,0.0,15.0,11.0,0,2,12,17,0.71,0.36,0.14,0.14,22,27,17,12,0.47,0.58,44.0,31.0,15.0,6.0,1,2,0.0,0.0,0.0,0.0,0.79,0.67,0.0,1.0,0.55,0.24,0.66,0.16,67.0,64.0,0.0,0.0,0.0,0.0,0.67,0.79,0.67,0.79,1,0,1,1,1,0.38461538461538464,0.4,0.6666666666666666,0.14285714285714285,0.5,1,0.3,1,0.4,0.37000000000000005
4.0,Ath Bilbao,19,13,6,54,29,25,70,Rayo Vallecano,8.0,13.04.2025,20:00,home,3,1,W,team,1.7,1.56,0.54,0.46,13,11,4,3,3.0,3.0,7,1,0.8,0.77,4.0,3.0,4,7,5,1,9.0,8.0,4.0,3.0,0.0,0.0,24.0,18.0,3,2,7,12,0.66,0.64,0.21,0.2,27,22,12,7,0.79,0.61,9.0,25.0,6.0,8.0,2,1,0.0,0.0,0.0,0.0,2.15,1.07,0.0,1.0,0.47,0.38,0.64,0.55,56.0,56.0,1.0,0.0,0.0,1.0,1.07,2.15,0.07,-0.85,1,13,1,1,1,0.42857142857142855,0.5,0.7142857142857143,0.14285714285714285,1.0,2,0.5,2,0.5,0.5
4.0,Ath Bilbao,19,13,6,54,29,25,70,Getafe,13.0,15.05.2025,20:30,away,2,0,W,team,0.84,0.4,0.65,0.35,9,11,2,1,2.0,1.0,5,2,0.79,0.54,0.0,1.0,5,6,2,4,7.0,6.0,2.0,5.0,0.0,0.0,12.0,25.0,2,1,10,7,0.56,0.38,0.14,0.29,34,32,7,10,0.57,0.56,54.0,29.0,6.0,8.0,1,0,0.0,0.0,0.0,0.0,0.63,0.54,1.0,0.0,0.37,0.27,0.54,0.49,46.0,57.0,1.0,1.0,0.0,0.0,0.54,0.63,0.41,-1.37,1,7,0,1,1,0.4666666666666667,0.6,0.7142857142857143,0.25,0.5,3,0.6,2,0.6,0.6
4.0,Ath Bilbao,19,13,6,54,29,25,70,Getafe,13.0,15.08.2024,18:00,home,1,1,D,draw,0.72,1.07,0.69,0.31,7,9,4,2,0.0,0.0,5,6,0.0,0.0,4.0,1.0,1,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,21,19,0.0,0.0,0.0,0.0,31,25,15,12,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,1,0,0,0.4375,0.5,0.625,0.25,1.0,0,0.30000000000000004,0,0.5,0.44000000000000006
4.0,Ath Bilbao,19,13,6,54,29,25,70,Las Palmas,19.0,15.09.2024,17:30,away,3,2,W,team,2.38,1.65,0.36,0.64,9,15,4,6,0.0,0.0,3,9,0.0,0.0,2.0,1.0,5,4,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,7,16,0.0,0.0,0.0,0.0,26,22,12,8,0.0,0.0,0.0,0.0,0.0,0.0,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,0,1,1,0.47058823529411764,0.6,0.625,0.3333333333333333,0.5,1,0.4,1,0.6,0.54
4.0,Ath Bilbao,19,13,6,54,29,25,70,Alaves,15.0,15.12.2024,15:15,away,1,1,D,draw,0.61,0.93,0.48,0.52,9,6,2,3,1.0,1.0,4,2,0.77,0.77,2.0,2.0,7,2,0,1,5.0,3.0,4.0,3.0,0.0,0.0,12.0,10.0,2,2,14,17,0.64,0.56,0.21,0.19,20,27,17,14,0.35,0.6,21.0,18.0,7.0,11.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.4444444444444444,0.6,0.625,0.3,1.0,0,0.2,0,0.6,0.48
4.0,Ath Bilbao,19,13,6,54,29,25,70,Espanyol,14.0,16.02.2025,13:00,away,1,1,D,draw,0.77,0.74,0.62,0.38,14,12,4,4,0.0,2.0,7,2,0.82,0.7,1.0,1.0,4,6,6,2,10.0,5.0,4.0,7.0,0.0,0.0,29.0,13.0,1,3,12,8,0.73,0.47,0.23,0.13,28,27,8,12,0.42,0.52,22.0,38.0,13.0,18.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0,0,0,0.42105263157894735,0.5,0.625,0.2727272727272727,0.5,0,0.1,0,0.5,0.38
4.0,Ath Bilbao,19,13,6,54,29,25,70,Sevilla,17.0,16.03.2025,15:15,away,1,0,W,team,1.3,0.46,0.38,0.62,9,11,4,4,3.0,0.0,6,4,0.74,0.82,2.0,4.0,3,6,2,1,5.0,5.0,4.0,6.0,1.0,1.0,13.0,15.0,3,1,13,12,0.52,0.62,0.16,0.0,29,31,12,13,0.5,0.7,39.0,29.0,11.0,11.0,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,0,1,1,0.45,0.5,0.625,0.3333333333333333,0.5,1,0.3,1,0.5,0.43999999999999995
4.0,Ath Bilbao,19,13,6,54,29,25,70,Valencia,12.0,18.05.2025,18:00,away,1,0,W,team,1.37,0.48,0.44,0.56,10,6,4,2,1.0,0.0,3,5,0.83,0.82,1.0,3.0,3,1,3,3,5.0,6.0,5.0,0.0,0.0,0.0,14.0,12.0,5,1,10,16,0.63,0.55,0.25,0.3,12,14,16,10,0.82,0.59,22.0,18.0,8.0,5.0,2,3,0.0,0.0,0.0,0.0,1.59,0.25,0.0,0.0,0.36,0.38,0.69,0.43,32.0,43.0,0.0,0.0,0.0,0.0,0.25,1.59,0.25,0.59,1,17,0,1,1,0.47619047619047616,0.6,0.625,0.38461538461538464,0.5,2,0.5,1,0.6,0.57
4.0,Ath Bilbao,19,13,6,54,29,25,70,Celta Vigo,7.0,19.01.2025,13:00,away,2,1,W,team,1.83,0.59,0.41,0.59,14,3,6,1,4.0,1.0,4,3,0.8,0.85,0.0,0.0,5,2,3,0,8.0,1.0,6.0,2.0,0.0,0.0,22.0,9.0,0,3,14,6,0.57,0.71,0.4,0.07,13,20,6,14,0.63,0.5,20.0,13.0,12.0,8.0,0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0,1,1,0.5,0.7,0.625,0.42857142857142855,0.5,3,0.6,1,0.7,0.67
4.0,Ath Bilbao,19,13,6,54,29,25,70,Leganes,18.0,19.09.2024,18:00,away,2,0,W,team,0.9,0.77,0.53,0.47,10,14,4,3,0.0,0.0,7,4,0.0,0.0,0.0,3.0,2,7,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,16,17,0.0,0.0,0.0,0.0,30,33,11,12,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0,1,1,0.5217391304347826,0.7,0.625,0.4666666666666667,0.5,4,0.6,2,0.7,0.67
4.0,Ath Bilbao,19,13,6,54,29,25,70,Espanyol,14.0,19.10.2024,13:00,home,4,1,W,team,1.04,0.27,0.57,0.43,10,5,6,2,0.0,0.0,5,5,0.83,0.79,2.0,3.0,4,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,22,15,0.0,0.0,0.0,0.0,21,27,15,22,0.0,0.0,0.0,0.0,6.0,10.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,1,1,1,0.5416666666666666,0.7,0.6666666666666666,0.4666666666666667,0.0,5,0.6,3,0.7,0.67
4.0,Ath Bilbao,19,13,6,54,29,25,70,Real Madrid,2.0,20.04.2025,20:00,away,0,1,L,opponent,0.19,1.73,0.26,0.74,3,22,1,7,0.0,4.0,1,14,0.7,0.91,2.0,1.0,2,8,0,7,2.0,15.0,1.0,7.0,0.0,0.0,8.0,40.0,0,1,7,15,0.52,0.85,0.13,0.21,16,20,15,7,0.86,0.8,38.0,15.0,11.0,6.0,6,1,0.0,0.0,0.0,0.0,0.02,1.29,0.0,1.0,0.29,0.71,0.19,1.6,43.0,53.0,0.0,0.0,0.0,0.0,1.29,0.02,0.29,0.02,1,14,0,2,2,0.52,0.6,0.6666666666666666,0.4375,1.0,0,0.30000000000000004,-1,0.6,0.51
4.0,Ath Bilbao,19,13,6,54,29,25,70,Osasuna,9.0,21.12.2024,17:30,away,2,1,W,team,1.18,0.6,0.47,0.53,13,6,8,3,1.0,0.0,4,4,0.81,0.79,1.0,0.0,3,2,2,1,10.0,4.0,3.0,2.0,0.0,0.0,24.0,11.0,0,3,10,13,0.64,0.55,0.38,0.19,23,27,13,10,0.5,0.6,31.0,14.0,13.0,8.0,2,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,0,1,1,0.5384615384615384,0.7,0.6666666666666666,0.47058823529411764,0.5,1,0.4,1,0.7,0.61
4.0,Ath Bilbao,19,13,6,54,29,25,70,Celta Vigo,7.0,22.09.2024,15:15,home,3,1,W,team,0.75,1.09,0.32,0.68,10,11,7,4,0.0,0.0,3,6,0.0,0.0,3.0,2.0,2,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,13,17,0.0,0.0,0.0,0.0,18,23,16,11,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,1,1,1,0.5555555555555556,0.7,0.7,0.47058823529411764,1.0,2,0.5,2,0.7,0.64
4.0,Ath Bilbao,19,13,6,54,29,25,70,Valladolid,20.0,23.02.2025,13:00,home,7,1,W,team,3.8,0.45,0.57,0.43,29,5,16,3,9.0,1.0,4,4,0.88,0.79,2.0,3.0,9,1,4,1,22.0,2.0,7.0,3.0,1.0,1.0,46.0,5.0,2,2,5,10,0.82,0.5,0.36,0.0,19,11,10,5,0.79,0.71,8.0,15.0,3.0,12.0,2,9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,18,1,1,1,0.5714285714285714,0.8,0.7272727272727273,0.47058823529411764,0.0,3,0.6,6,0.8,0.7400000000000001
4.0,Ath Bilbao,19,13,6,54,29,25,70,Las Palmas,19.0,23.04.2025,18:00,home,1,0,W,team,2.02,1.1,0.49,0.51,13,10,4,2,3.0,1.0,3,3,0.81,0.81,1.0,3.0,6,4,3,4,9.0,6.0,4.0,4.0,1.0,1.0,22.0,11.0,4,2,9,13,0.68,0.64,0.36,0.14,26,14,13,9,0.36,0.67,29.0,20.0,9.0,16.0,2,3,0.0,0.0,0.0,0.0,1.29,0.43,1.0,1.0,0.47,0.47,1.2,0.39,36.0,50.0,0.0,1.0,0.0,0.0,0.43,1.29,0.43,0.29,1,9,1,1,1,0.5862068965517241,0.9,0.75,0.47058823529411764,1.0,4,0.6,1,0.9,0.81
4.0,Ath Bilbao,19,13,6,54,29,25,70,Barcelona,1.0,24.08.2024,18:00,away,1,2,L,opponent,1.22,1.42,0.34,0.66,9,13,2,5,0.0,0.0,6,5,0.0,0.0,5.0,4.0,4,5,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,13,24,0.0,0.0,0.0,0.0,19,18,16,11,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,2,2,0.5666666666666667,0.8,0.75,0.4444444444444444,0.5,0,0.30000000000000004,-1,0.8,0.6500000000000001
4.0,Ath Bilbao,19,13,6,54,29,25,70,Real Sociedad,11.0,24.11.2024,20:00,home,1,0,W,team,1.29,0.7,0.39,0.61,12,6,4,1,1.0,1.0,4,4,0.73,0.82,3.0,4.0,3,4,5,1,10.0,5.0,2.0,1.0,0.0,0.0,30.0,14.0,1,3,9,18,0.64,0.6,0.25,0.14,31,22,18,9,0.68,0.71,14.0,25.0,7.0,10.0,1,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,1,1,1,0.5806451612903226,0.8,0.7692307692307693,0.4444444444444444,0.0,1,0.4,1,0.8,0.68
4.0,Ath Bilbao,19,13,6,54,29,25,70,Barcelona,1.0,25.05.2025,20:00,home,0,3,L,opponent,1.2,3.49,0.24,0.76,9,13,1,4,1.0,5.0,2,6,0.77,0.92,1.0,0.0,8,6,0,3,6.0,9.0,3.0,4.0,1.0,0.0,19.0,18.0,6,1,10,21,0.65,0.76,0.25,0.17,11,16,21,10,0.64,0.44,19.0,14.0,8.0,4.0,1,1,0.0,0.0,0.0,1.0,0.12,2.4,1.0,2.0,0.49,0.59,0.76,0.66,44.0,53.0,1.0,0.0,1.0,0.0,2.4,0.12,-0.6,0.12,1,3,1,2,2,0.5625,0.7,0.7142857142857143,0.4444444444444444,0.0,0,0.2,-3,0.7,0.5499999999999999
4.0,Ath Bilbao,19,13,6,54,29,25,70,Leganes,18.0,26.01.2025,17:30,home,0,0,D,draw,2.14,0.86,0.67,0.33,29,5,3,2,2.0,3.0,16,1,0.88,0.71,1.0,1.0,16,2,10,1,18.0,3.0,11.0,2.0,0.0,2.0,41.0,4.0,0,1,8,10,0.84,0.45,0.28,0.13,32,14,10,8,0.57,0.53,17.0,54.0,5.0,11.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,1,0,0,0.5454545454545454,0.6,0.6666666666666666,0.4444444444444444,1.0,0,0.1,0,0.6,0.44999999999999996
