Rank,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,opponent_rank,Time,team_goals,opponent_goals,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent
5.0,12,10,8,47,32,15,46,2.0,0.8649999995675,1,1,2.31,1.05,0.35,0.65,14,18,7,5,4.0,0.0,2,8,0.79,0.85,1.0,1.0,0.0,0.0,5,7,2.0,6.0,10.0,10.0,4.0,8.0,0.0,1.0,20.0,45.0,3,0,11.0,16.0,0.72,0.73,0.33,0.19,10,26,16,11,0.73,0.25,44.0,8.0,13.0,4.0,4,6,2.92,2.13,0.0,0.0,0.0,0.0,0.33,0.52,0.7,1.38,39.0,37.0,2.13,2.92,1.13,1.92
5.0,12,10,8,47,32,15,46,1.0,0.6149999996925,2,2,1.12,3.29,0.45,0.55,9,29,3,11,3.0,5.0,5,9,0.81,0.83,2.0,1.0,0.0,0.0,3,11,3.0,7.0,8.0,20.0,1.0,9.0,0.0,0.0,13.0,48.0,3,1,9.0,13.0,0.61,0.74,0.55,0.25,15,17,13,9,0.57,0.84,35.0,8.0,9.0,10.0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,12,10,8,47,32,15,46,1.0,0.749999999625,1,0,1.43,1.57,0.41,0.59,10,16,3,5,1.0,1.0,1,6,0.81,0.86,2.0,1.0,0.0,0.0,7,8,0.0,3.0,4.0,12.0,6.0,4.0,0.0,0.0,15.0,38.0,2,1,4.0,10.0,0.68,0.67,0.13,0.45,15,28,10,4,0.59,0.41,28.0,19.0,12.0,4.0,5,2,1.3,2.2,0.0,0.0,0.0,0.0,0.34,0.57,0.35,1.78,36.0,53.0,2.2,1.3,2.2,0.3
5.0,12,10,8,47,32,15,46,7.0,0.749999999625,3,0,2.53,0.8,0.47,0.53,15,12,5,3,0.0,0.0,2,3,0.84,0.88,2.0,2.0,0.0,0.0,8,5,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,11.0,16.0,0.0,0.0,0.0,0.0,14,19,16,11,0.0,0.0,0.0,0.0,9.0,8.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,12,10,8,47,32,15,46,10.0,0.8649999995675,1,0,0.0,0.0,0.5,0.5,12,12,4,5,0.0,0.0,6,5,0.0,0.0,2.0,5.0,0.0,0.0,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,17,24,7,15,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,12,10,8,47,32,15,46,3.0,0.97249999951375,1,5,0.53,2.36,0.51,0.49,6,15,2,9,2.0,4.0,4,5,0.84,0.86,3.0,2.0,1.0,0.0,3,6,1.0,0.0,3.0,9.0,3.0,6.0,0.0,0.0,11.0,27.0,1,1,7.0,9.0,0.56,0.73,0.2,0.37,19,14,9,7,0.47,0.52,20.0,27.0,11.0,6.0,4,1,1.05,4.08,0.0,1.0,0.0,1.0,0.36,0.58,0.68,0.96,43.0,58.0,4.08,1.05,-0.92,0.05
5.0,12,10,8,47,32,15,46,10.0,0.8649999995675,1,2,1.88,2.4,0.56,0.44,15,16,5,3,5.0,2.0,2,7,0.85,0.8,1.0,2.0,0.0,0.0,6,7,4.0,6.0,10.0,10.0,5.0,6.0,0.0,0.0,28.0,25.0,2,1,11.0,14.0,0.69,0.72,0.42,0.29,25,12,14,11,0.63,0.48,16.0,21.0,13.0,10.0,1,4,1.27,1.42,0.0,1.0,1.0,1.0,0.6,0.39,1.48,1.87,48.0,59.0,1.42,1.27,-0.58,0.27
5.0,12,10,8,47,32,15,46,16.0,0.6149999996925,5,0,0.0,0.0,0.64,0.36,16,4,6,1,0.0,0.0,10,2,0.0,0.0,1.0,2.0,0.0,0.0,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,18,10,11,12,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,2.0,0.749999999625,1,1,1.94,1.63,0.53,0.47,19,12,6,2,2.0,5.0,6,7,0.82,0.81,2.0,1.0,0.0,0.0,4,6,9.0,4.0,14.0,9.0,5.0,3.0,0.0,1.0,41.0,16.0,0,3,7.0,10.0,0.67,0.67,0.22,0.44,17,15,10,7,0.8,0.69,18.0,45.0,6.0,7.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,2.0,0.749999999625,1,4,1.69,3.53,0.34,0.66,8,31,4,16,1.0,7.0,3,9,0.75,0.88,1.0,0.0,0.0,0.0,4,10,0.0,5.0,5.0,22.0,3.0,9.0,0.0,4.0,8.0,55.0,0,3,8.0,9.0,0.57,0.81,0.14,0.48,13,26,9,8,0.75,0.67,45.0,12.0,5.0,3.0,12,3,1.78,3.21,0.0,0.0,0.0,2.0,0.4,0.7,0.83,3.72,34.0,36.0,3.21,1.78,-0.79,0.78
6.0,11,12,7,41,33,8,45,5.0,0.749999999625,1,1,0.0,0.0,0.48,0.52,15,15,8,10,0.0,0.0,1,5,0.0,0.0,4.0,3.0,0.0,0.0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,14,15,18,10,0.0,0.0,0.0,0.0,0.0,0.0,9,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,9.0,0.9074999995462499,2,2,2.2,2.37,0.5,0.5,16,20,6,7,3.0,2.0,4,7,0.74,0.79,3.0,4.0,0.0,0.0,5,7,5.0,6.0,10.0,17.0,6.0,3.0,1.0,0.0,30.0,31.0,2,1,6.0,9.0,0.71,0.71,0.4,0.28,24,21,9,6,0.5,0.76,30.0,23.0,4.0,8.0,5,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,4.0,0.8649999995675,1,0,0.94,0.55,0.46,0.54,12,12,3,4,1.0,0.0,9,6,0.82,0.84,4.0,4.0,1.0,1.0,7,2,2.0,6.0,10.0,5.0,2.0,7.0,0.0,2.0,23.0,21.0,2,0,4.0,14.0,0.62,0.77,0.3,0.26,19,14,14,4,0.65,0.65,27.0,25.0,6.0,8.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,16.0,0.9074999995462499,0,0,0.46,0.54,0.63,0.37,9,9,5,4,0.0,0.0,3,4,0.83,0.73,2.0,3.0,0.0,0.0,2,4,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,15.0,10.0,0.0,0.0,0.0,0.0,22,24,10,15,0.0,0.0,0.0,0.0,8.0,16.0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,12.0,0.9074999995462499,1,2,0.0,0.0,0.65,0.35,15,17,3,5,0.0,0.0,6,3,0.0,0.0,0.0,3.0,0.0,0.0,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,26,12,8,13,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,3.0,0.97249999951375,0,3,0.42,2.37,0.64,0.36,7,14,3,5,0.0,2.0,4,5,0.87,0.77,1.0,1.0,0.0,0.0,3,5,1.0,4.0,4.0,12.0,3.0,2.0,0.0,1.0,9.0,28.0,1,6,11.0,10.0,0.71,0.67,0.29,0.38,22,16,10,11,0.69,0.71,8.0,15.0,16.0,17.0,2,3,0.5,2.53,0.0,0.0,0.0,0.0,0.62,0.61,0.6,1.44,42.0,48.0,2.53,0.5,-0.47,0.5
6.0,11,12,7,41,33,8,45,14.0,0.9074999995462499,1,1,0.99,3.06,0.49,0.51,14,30,3,12,0.0,0.0,5,9,0.82,0.84,3.0,1.0,0.0,0.0,6,7,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,7.0,10.0,0.0,0.0,0.0,0.0,20,18,9,7,0.0,0.0,0.0,0.0,10.0,9.0,11,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,8.0,0.97249999951375,3,3,1.74,2.16,0.62,0.38,15,16,6,8,4.0,6.0,2,9,0.84,0.79,1.0,0.0,0.0,0.0,7,8,2.0,0.0,10.0,9.0,5.0,7.0,0.0,0.0,25.0,27.0,0,4,10.0,6.0,0.68,0.65,0.13,0.35,15,19,6,10,0.85,0.64,12.0,22.0,10.0,12.0,5,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,14.0,0.97249999951375,2,0,0.99,0.77,0.44,0.56,13,14,3,3,3.0,1.0,5,10,0.8,0.82,5.0,3.0,0.0,0.0,7,8,3.0,3.0,9.0,7.0,4.0,7.0,1.0,0.0,19.0,25.0,1,0,7.0,12.0,0.8,0.64,0.16,0.13,19,27,12,7,0.65,0.87,36.0,21.0,13.0,7.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,5.0,0.8649999995675,1,0,1.02,0.92,0.57,0.43,13,12,5,6,1.0,1.0,4,8,0.83,0.8,0.0,1.0,0.0,0.0,2,4,6.0,2.0,11.0,9.0,2.0,3.0,0.0,1.0,34.0,17.0,1,1,10.0,14.0,0.72,0.68,0.24,0.17,25,16,14,10,0.61,0.55,25.0,28.0,11.0,11.0,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,7.0,0.749999999625,5,0,2.4,0.93,0.52,0.48,22,6,12,5,0.0,0.0,10,3,0.82,0.79,0.0,1.0,0.0,0.0,7,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,8.0,11.0,0.0,0.0,0.0,0.0,24,16,11,8,0.0,0.0,0.0,0.0,12.0,9.0,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,5.0,0.6149999996925,0,3,1.32,0.97,0.48,0.52,16,7,6,3,3.0,2.0,4,5,0.85,0.89,2.0,2.0,1.0,0.0,6,3,4.0,1.0,9.0,2.0,7.0,5.0,1.0,0.0,14.0,11.0,2,3,11.0,11.0,0.64,0.72,0.31,0.2,14,11,11,11,0.86,0.8,12.0,16.0,4.0,12.0,0,6,0.36,1.4,0.0,0.0,0.0,2.0,0.51,0.5,0.46,1.23,27.0,21.0,1.4,0.36,-1.6,0.36
6.0,11,12,7,41,33,8,45,10.0,0.8649999995675,0,1,0.0,0.0,0.59,0.41,7,17,0,5,0.0,0.0,3,4,0.0,0.0,1.0,3.0,0.0,0.0,7,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,26,25,6,14,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,12.0,0.749999999625,0,0,1.13,0.52,0.48,0.52,8,11,1,3,1.0,0.0,1,5,0.76,0.76,2.0,3.0,0.0,0.0,5,5,2.0,3.0,5.0,6.0,3.0,5.0,1.0,0.0,24.0,15.0,0,1,9.0,9.0,0.67,0.67,0.23,0.09,26,17,9,9,0.84,0.7,17.0,10.0,15.0,13.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,5.0,0.6149999996925,1,0,1.33,0.75,0.33,0.67,17,14,7,4,3.0,0.0,2,4,0.76,0.88,4.0,3.0,0.0,0.0,8,5,2.0,5.0,10.0,7.0,7.0,9.0,1.0,0.0,20.0,33.0,1,6,10.0,6.0,0.6,0.71,0.5,0.25,16,24,6,10,0.48,0.89,31.0,10.0,11.0,5.0,4,6,2.56,0.3,0.0,0.0,2.0,2.0,0.46,0.57,0.75,1.25,53.0,37.0,0.3,2.56,0.3,1.56
6.0,11,12,7,41,33,8,45,8.0,0.9074999995462499,2,0,0.0,0.0,0.48,0.52,22,12,7,7,0.0,0.0,7,4,0.0,0.0,2.0,4.0,0.0,1.0,15,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,17,10,10,11,0.0,0.0,0.0,0.0,0.0,0.0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,13.0,0.9074999995462499,1,1,1.88,1.28,0.56,0.44,15,17,5,5,3.0,1.0,9,6,0.72,0.69,1.0,0.0,0.0,0.0,3,9,7.0,3.0,11.0,11.0,4.0,6.0,0.0,0.0,32.0,28.0,0,3,7.0,13.0,0.64,0.6,0.26,0.11,24,22,13,7,0.69,0.75,23.0,27.0,10.0,12.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,16.0,0.6149999996925,3,2,3.05,1.67,0.52,0.48,19,15,4,6,6.0,2.0,8,6,0.79,0.75,0.0,4.0,0.0,1.0,7,5,8.0,4.0,13.0,8.0,6.0,7.0,0.0,0.0,33.0,19.0,1,1,10.0,14.0,0.65,0.69,0.38,0.26,21,31,14,10,0.68,0.54,22.0,20.0,11.0,10.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,15.0,0.8649999995675,1,2,1.38,1.76,0.57,0.43,10,7,2,3,2.0,2.0,4,3,0.73,0.63,1.0,4.0,0.0,1.0,4,1,4.0,3.0,7.0,7.0,3.0,0.0,0.0,1.0,20.0,20.0,4,5,11.0,8.0,0.57,0.53,0.2,0.44,29,20,8,11,0.88,0.5,8.0,23.0,7.0,20.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,10.0,0.97249999951375,1,1,0.78,0.77,0.6,0.4,8,12,3,5,1.0,2.0,6,7,0.85,0.77,1.0,1.0,0.0,0.0,2,7,3.0,0.0,4.0,7.0,4.0,5.0,0.0,0.0,33.0,18.0,2,2,5.0,11.0,0.7,0.66,0.08,0.25,17,19,11,5,0.78,0.8,27.0,41.0,10.0,12.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,1.0,0.8649999995675,1,4,1.12,1.09,0.45,0.55,11,14,3,5,2.0,2.0,7,2,0.88,0.91,1.0,0.0,0.0,0.0,5,6,3.0,3.0,8.0,9.0,3.0,5.0,0.0,0.0,28.0,23.0,2,3,10.0,5.0,0.84,0.79,0.22,0.14,15,11,5,10,0.62,0.77,19.0,20.0,8.0,10.0,1,2,0.7,1.36,0.0,0.0,0.0,0.0,0.64,0.81,0.72,0.78,34.0,36.0,1.36,0.7,-1.64,-0.31
6.0,11,12,7,41,33,8,45,9.0,0.9074999995462499,4,1,0.0,0.0,0.51,0.49,15,15,8,8,0.0,0.0,7,5,0.0,0.0,2.0,1.0,0.0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,25,23,14,14,0.0,0.0,0.0,0.0,0.0,0.0,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,3.0,0.97249999951375,0,0,0.51,1.14,0.55,0.45,11,20,4,5,0.0,0.0,3,5,0.83,0.83,4.0,2.0,0.0,0.0,2,9,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,11.0,16.0,0.0,0.0,0.0,0.0,30,24,16,11,0.0,0.0,0.0,0.0,4.0,7.0,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,2.0,0.8649999995675,0,5,0.54,4.76,0.38,0.62,3,20,0,9,1.0,7.0,3,5,0.83,0.91,2.0,1.0,0.0,0.0,2,8,1.0,3.0,2.0,15.0,1.0,5.0,0.0,0.0,8.0,29.0,1,3,9.0,13.0,0.64,0.81,0.27,0.38,10,21,13,9,0.63,0.75,9.0,20.0,11.0,7.0,4,0,0.0,3.61,0.0,0.0,0.0,3.0,0.34,0.63,0.34,1.76,33.0,43.0,3.61,0.0,-1.39,0.0
6.0,11,12,7,41,33,8,45,2.0,0.6149999996925,4,2,0.0,0.0,0.32,0.68,7,27,4,9,0.0,0.0,2,11,0.0,0.0,5.0,3.0,0.0,0.0,3,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,17,25,11,5,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,7.0,0.749999999625,1,0,1.63,1.1,0.6,0.4,20,9,9,0,3.0,1.0,8,4,0.8,0.66,3.0,3.0,0.0,0.0,6,5,5.0,4.0,14.0,6.0,6.0,3.0,0.0,0.0,25.0,15.0,1,4,11.0,11.0,0.62,0.54,0.19,0.47,27,21,11,11,0.55,0.52,15.0,41.0,17.0,21.0,0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,1.0,0.749999999625,0,0,1.32,0.99,0.43,0.57,11,18,3,3,1.0,0.0,5,7,0.77,0.84,2.0,2.0,0.0,0.0,5,13,3.0,2.0,9.0,15.0,2.0,3.0,0.0,1.0,29.0,35.0,1,2,10.0,13.0,0.69,0.77,0.21,0.27,19,25,13,10,0.55,0.65,39.0,17.0,9.0,7.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,4.0,0.9649999995174999,0,5,0.52,2.18,0.42,0.58,3,13,0,6,1.0,5.0,4,4,0.79,0.88,2.0,0.0,0.0,0.0,2,5,1.0,2.0,3.0,10.0,0.0,3.0,0.0,0.0,11.0,36.0,1,2,14.0,9.0,0.75,0.78,0.17,0.33,21,23,9,14,0.57,0.36,21.0,21.0,11.0,8.0,1,0,0.0,3.32,0.0,2.0,0.0,0.0,0.38,0.6,0.22,1.3,36.0,46.0,3.32,0.0,-1.68,0.0
6.0,11,12,7,41,33,8,45,4.0,0.8649999995675,0,6,0.2,2.86,0.37,0.63,6,18,4,11,0.0,4.0,5,3,0.79,0.88,4.0,0.0,2.0,0.0,1,5,1.0,2.0,2.0,9.0,4.0,9.0,1.0,0.0,14.0,29.0,3,1,7.0,17.0,0.61,0.81,0.29,0.14,21,20,17,7,0.48,0.8,12.0,10.0,6.0,6.0,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,3.0,0.8649999995675,1,3,0.5,1.52,0.54,0.46,4,16,1,6,2.0,3.0,4,7,0.82,0.82,0.0,2.0,0.0,0.0,3,6,0.0,4.0,4.0,13.0,0.0,3.0,0.0,1.0,7.0,19.0,0,1,16.0,10.0,0.64,0.63,0.4,0.33,23,17,10,16,0.64,0.69,28.0,19.0,8.0,13.0,3,0,0.77,2.56,0.0,1.0,0.0,0.0,0.4,0.5,0.46,1.24,40.0,42.0,2.56,0.77,-0.44,-0.23
6.0,11,12,7,41,33,8,45,11.0,0.9074999995462499,0,0,1.49,1.2,0.64,0.36,24,20,6,4,2.0,3.0,7,1,0.82,0.78,0.0,2.0,0.0,0.0,11,11,7.0,5.0,13.0,14.0,11.0,6.0,1.0,0.0,39.0,25.0,1,1,11.0,10.0,0.69,0.78,0.21,0.1,26,15,10,11,0.5,0.68,16.0,31.0,8.0,13.0,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,13.0,0.97249999951375,1,2,0.0,0.0,0.54,0.46,6,14,2,5,0.0,0.0,5,6,0.0,0.0,3.0,2.0,0.0,0.0,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,34,26,16,12,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,3.0,0.97249999951375,1,3,0.51,1.98,0.54,0.46,5,14,3,7,0.0,3.0,2,4,0.76,0.75,0.0,1.0,0.0,0.0,1,4,1.0,3.0,5.0,13.0,0.0,1.0,0.0,1.0,22.0,36.0,4,5,12.0,8.0,0.64,0.56,0.1,0.2,27,20,8,12,0.68,0.84,23.0,24.0,9.0,21.0,4,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,4.0,0.6149999996925,0,1,1.52,1.4,0.33,0.67,15,18,7,4,3.0,2.0,2,9,0.7,0.84,4.0,2.0,1.0,0.0,4,7,4.0,7.0,9.0,12.0,6.0,6.0,0.0,1.0,21.0,37.0,0,4,8.0,20.0,0.6,0.74,0.45,0.26,19,23,20,8,0.65,0.75,28.0,16.0,10.0,7.0,3,7,0.71,1.36,0.0,0.0,1.0,1.0,0.48,0.6,0.49,1.92,37.0,49.0,1.36,0.71,0.36,0.71
6.0,11,12,7,41,33,8,45,1.0,0.8649999995675,0,2,0.5,1.96,0.41,0.59,5,17,0,3,0.0,0.0,1,6,0.81,0.85,2.0,2.0,0.0,0.0,3,7,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,15.0,13.0,0.0,0.0,0.0,0.0,17,25,13,15,0.0,0.0,0.0,0.0,12.0,11.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,15.0,0.749999999625,1,0,0.0,0.0,0.65,0.35,8,15,2,5,0.0,0.0,4,8,0.0,0.0,2.0,2.0,0.0,0.0,6,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,22,24,7,10,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,11.0,0.8649999995675,3,0,0.0,0.0,0.44,0.56,10,12,5,3,0.0,0.0,4,7,0.0,0.0,1.0,2.0,0.0,0.0,5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,13,32,9,10,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,11,12,7,41,33,8,45,1.0,0.8649999995675,0,4,0.62,3.28,0.49,0.51,11,15,3,8,0.0,6.0,5,4,0.8,0.84,0.0,1.0,0.0,0.0,0,6,8.0,1.0,6.0,11.0,5.0,4.0,0.0,1.0,23.0,36.0,2,1,13.0,12.0,0.74,0.78,0.16,0.25,19,22,12,13,0.38,0.83,24.0,20.0,6.0,17.0,4,3,0.81,3.88,0.0,0.0,0.0,0.0,0.55,0.61,0.79,1.02,40.0,54.0,3.88,0.81,-0.12,0.81
