Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,Team_encoded,Opponent_encoded,Home_encoded,Outcome_encoded,Target_encoded,win_rate_global,win_rate_lastN,home_win_rate,away_win_rate,h2h_win_rate,win_streak,form_score,goal_diff,goal_diff_win_rate,weighted_outcome
20.0,Southampton,2,6,30,26,86,-60,12,West Ham,14.0,26.12.2024,15:00,home,0,1,L,opponent,1.13,1.45,0.55,0.45,18,16,5,2,4.0,2.0,2,2,0.84,0.79,1.0,2.0,9,8,4,6,16.0,11.0,2.0,5.0,0.0,1.0,31.0,24.0,0,0,8,15,0.75,0.62,0.39,0.3,17,13,15,8,0.4,0.84,13.0,23.0,11.0,5.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,18,1,2,2,0.058823529411764705,0.0,0.05263157894736842,0.06666666666666667,0.0,0,0.0,-1,0.0,0.0
20.0,Southampton,2,6,30,26,86,-60,12,Brighton,8.0,29.11.2024,20:00,away,1,1,D,draw,1.02,1.45,0.48,0.52,10,22,2,5,1.0,3.0,6,7,0.87,0.9,4.0,2.0,2,10,6,7,8.0,15.0,2.0,7.0,1.0,1.0,21.0,45.0,1,3,20,16,0.68,0.79,0.17,0.34,7,13,16,20,0.59,0.54,31.0,16.0,2.0,3.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,4,0,0,0,0.05714285714285714,0.0,0.05263157894736842,0.0625,0.0,0,0.0,0,0.0,0.0
20.0,Southampton,2,6,30,26,86,-60,12,Crystal Palace,12.0,29.12.2024,15:00,away,1,2,L,opponent,1.3,1.82,0.53,0.47,7,19,3,10,1.0,4.0,7,8,0.81,0.77,3.0,2.0,3,3,1,6,7.0,12.0,0.0,7.0,0.0,0.0,16.0,25.0,1,2,18,19,0.66,0.66,0.18,0.13,9,15,19,18,0.5,0.74,34.0,32.0,12.0,10.0,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,6,0,2,2,0.05555555555555555,0.0,0.05263157894736842,0.058823529411764705,0.0,0,0.0,-1,0.0,0.0
20.0,Southampton,2,6,30,26,86,-60,12,Bournemouth,9.0,30.09.2024,20:00,away,1,3,L,opponent,0.98,1.86,0.6,0.4,9,14,3,6,0.0,0.0,4,6,0.0,0.0,5.0,2.0,3,2,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,23,12,0.0,0.0,0.0,0.0,22,23,12,19,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2,0,2,2,0.05405405405405406,0.0,0.05263157894736842,0.05555555555555555,0.0,0,0.0,-2,0.0,0.0
20.0,Southampton,2,6,30,26,86,-60,12,Brentford,10.0,31.08.2024,15:00,away,1,3,L,opponent,1.74,2.59,0.63,0.37,18,20,6,7,0.0,0.0,8,2,0.0,0.0,1.0,2.0,7,8,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,10,7,0.0,0.0,0.0,0.0,15,23,7,10,0.0,0.0,0.0,0.0,0.0,0.0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,3,0,2,2,0.05263157894736842,0.0,0.05263157894736842,0.05263157894736842,0.0,0,0.0,-2,0.0,0.0
17.0,Tottenham,11,5,22,64,65,-1,38,Newcastle,5.0,01.09.2024,13:30,away,1,2,L,opponent,1.77,1.63,0.66,0.34,20,9,6,3,0.0,0.0,12,7,0.0,0.0,4.0,4.0,6,4,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,17,13,0.0,0.0,0.0,0.0,23,18,13,16,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,14,0,2,2,0.0,0.0,0.5,0.0,0.5,0,0.0,-1,0.0,0.0
17.0,Tottenham,11,5,22,64,65,-1,38,Fulham,11.0,01.12.2024,13:30,home,1,1,D,draw,0.65,1.16,0.5,0.5,8,14,3,6,2.0,3.0,7,11,0.86,0.85,0.0,1.0,3,4,2,4,4.0,12.0,4.0,2.0,1.0,1.0,16.0,36.0,1,1,14,4,0.75,0.76,0.13,0.29,19,15,4,14,0.56,0.63,23.0,23.0,9.0,12.0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17,8,1,0,0,0.0,0.0,0.0,0.0,0.5,0,0.0,0,0.0,0.0
17.0,Tottenham,11,5,22,64,65,-1,38,Brentford,10.0,02.02.2025,14:00,away,2,0,W,team,0.86,2.06,0.46,0.54,13,20,2,4,2.0,2.0,3,10,0.82,0.82,1.0,0.0,5,10,6,6,8.0,14.0,5.0,6.0,0.0,1.0,21.0,49.0,1,0,4,11,0.71,0.76,0.22,0.29,13,17,11,4,0.59,0.71,49.0,11.0,11.0,6.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,3,0,1,1,0.3333333333333333,0.3333333333333333,0.0,0.5,0.5,1,0.3,2,0.3333333333333333,0.3233333333333333
17.0,Tottenham,11,5,22,64,65,-1,38,Chelsea,4.0,03.04.2025,20:00,away,0,1,L,opponent,0.79,1.09,0.5,0.5,8,11,2,5,2.0,3.0,6,4,0.88,0.85,5.0,5.0,3,4,3,2,5.0,8.0,3.0,3.0,0.0,1.0,26.0,33.0,4,5,7,16,0.79,0.77,0.12,0.23,10,21,16,7,0.47,1.0,30.0,25.0,7.0,3.0,4,2,0.74,1.8,0.0,0.0,0.44,0.5,0.83,0.68,43.0,41.0,0.0,0.0,0.0,0.0,1.8,0.74,0.8,0.74,0.0,1.0,0.0,0.0,17,5,0,2,2,0.25,0.25,0.0,0.3333333333333333,0.5,0,0.2,-1,0.25,0.235
17.0,Tottenham,11,5,22,64,65,-1,38,Aston Villa,6.0,03.11.2024,14:00,home,4,1,W,team,2.63,1.85,0.51,0.49,16,12,6,1,0.0,0.0,6,4,0.88,0.82,2.0,0.0,8,8,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,14,14,0.0,0.0,0.0,0.0,12,16,14,14,0.0,0.0,0.0,0.0,14.0,11.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1,1,1,1,0.4,0.4,0.5,0.3333333333333333,0.5,1,0.4,3,0.4,0.4
17.0,Tottenham,11,5,22,64,65,-1,38,Newcastle,5.0,04.01.2025,12:30,home,1,2,L,opponent,0.85,1.08,0.57,0.43,13,14,4,4,1.0,4.0,9,10,0.81,0.79,1.0,4.0,6,3,3,7,9.0,11.0,4.0,3.0,1.0,0.0,26.0,27.0,2,1,15,11,0.75,0.73,0.16,0.27,14,22,11,15,0.77,0.59,18.0,32.0,8.0,9.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17,14,1,2,2,0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333,0.0,0,0.2,-1,0.4,0.34
17.0,Tottenham,11,5,22,64,65,-1,38,West Ham,14.0,04.05.2025,14:00,away,1,1,D,draw,0.48,1.1,0.44,0.56,7,11,2,2,2.0,2.0,3,1,0.73,0.74,2.0,2.0,5,4,0,5,4.0,6.0,3.0,5.0,0.0,0.0,12.0,19.0,4,3,18,15,0.62,0.57,0.08,0.24,26,29,15,18,0.57,0.66,30.0,14.0,6.0,6.0,1,1,0.32,0.84,0.0,1.0,0.29,0.4,0.3,0.86,60.0,66.0,1.0,0.0,0.0,1.0,0.84,0.32,-0.4,-0.68,0.0,0.0,0.0,0.0,17,18,0,0,0,0.2857142857142857,0.4,0.3333333333333333,0.25,0.5,0,0.1,0,0.4,0.31000000000000005
17.0,Tottenham,11,5,22,64,65,-1,38,Bournemouth,9.0,05.12.2024,20:15,away,0,1,L,opponent,0.58,3.31,0.66,0.34,12,21,4,8,0.0,5.0,9,5,0.82,0.7,2.0,2.0,5,8,3,5,7.0,17.0,5.0,4.0,0.0,1.0,25.0,28.0,3,3,15,8,0.74,0.67,0.14,0.38,31,22,8,15,0.65,0.44,15.0,28.0,8.0,17.0,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,2,0,2,2,0.25,0.2,0.3333333333333333,0.2,0.5,0,0.0,-1,0.2,0.14
17.0,Tottenham,11,5,22,64,65,-1,38,Southampton,20.0,06.04.2025,14:00,home,3,1,W,team,2.21,1.04,0.51,0.49,13,12,8,4,3.0,1.0,4,1,0.89,0.89,1.0,1.0,2,2,3,6,11.0,9.0,2.0,3.0,0.0,1.0,25.0,24.0,1,1,20,16,0.78,0.82,0.13,0.07,17,10,16,20,0.65,0.62,14.0,16.0,9.0,8.0,3,5,3.43,0.44,1.0,0.0,0.46,0.46,1.08,0.57,48.0,55.0,0.0,2.0,0.0,0.0,0.44,3.43,-0.56,0.43,0.0,0.0,0.0,0.0,17,16,1,1,1,0.3333333333333333,0.4,0.5,0.2,0.5,1,0.3,2,0.4,0.37000000000000005
17.0,Tottenham,11,5,22,64,65,-1,38,Brighton,8.0,06.10.2024,16:30,away,2,3,L,opponent,1.43,2.34,0.59,0.41,13,11,3,4,0.0,0.0,7,4,0.0,0.0,2.0,2.0,7,5,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,16,11,0.0,0.0,0.0,0.0,20,13,10,14,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,4,0,2,2,0.3,0.2,0.5,0.16666666666666666,0.5,0,0.2,-1,0.2,0.2
17.0,Tottenham,11,5,22,64,65,-1,38,Chelsea,4.0,08.12.2024,16:30,home,3,4,L,opponent,2.64,2.81,0.38,0.62,13,17,5,8,6.0,2.0,5,10,0.83,0.86,2.0,3.0,5,4,3,5,11.0,12.0,2.0,5.0,1.0,0.0,26.0,46.0,3,2,11,17,0.69,0.78,0.36,0.25,16,18,17,11,0.74,0.72,20.0,7.0,4.0,12.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,5,1,2,2,0.2727272727272727,0.2,0.4,0.16666666666666666,0.0,0,0.1,-1,0.2,0.17
17.0,Tottenham,11,5,22,64,65,-1,38,Bournemouth,9.0,09.03.2025,14:00,home,2,2,D,draw,1.52,2.74,0.61,0.39,12,17,4,8,1.0,3.0,3,6,0.82,0.76,3.0,3.0,3,4,5,5,8.0,15.0,4.0,2.0,2.0,2.0,28.0,27.0,0,3,16,15,0.73,0.63,0.38,0.36,36,13,15,16,0.83,0.61,20.0,28.0,8.0,14.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2,1,0,0,0.25,0.2,0.3333333333333333,0.16666666666666666,0.0,0,0.0,0,0.2,0.14
17.0,Tottenham,11,5,22,64,65,-1,38,Ipswich,19.0,10.11.2024,14:00,home,1,2,L,opponent,1.82,1.74,0.66,0.34,17,8,5,3,0.0,0.0,12,2,0.84,0.68,1.0,5.0,9,2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19,10,0.0,0.0,0.0,0.0,22,13,10,19,0.0,0.0,0.0,0.0,13.0,8.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,9,1,2,2,0.23076923076923078,0.2,0.2857142857142857,0.16666666666666666,0.5,0,0.0,-1,0.2,0.14
17.0,Tottenham,11,5,22,64,65,-1,38,Crystal Palace,12.0,11.05.2025,14:15,home,0,2,L,opponent,0.68,3.39,0.47,0.53,8,23,1,10,1.0,8.0,4,8,0.77,0.82,1.0,1.0,2,6,5,7,7.0,17.0,1.0,6.0,0.0,1.0,16.0,35.0,2,3,10,12,0.53,0.61,0.14,0.39,17,15,12,10,0.57,0.47,28.0,16.0,7.0,11.0,8,1,0.02,3.32,0.0,4.0,0.3,0.47,0.55,2.14,49.0,42.0,0.0,0.0,0.0,0.0,3.32,0.02,1.32,0.02,0.0,0.0,0.0,0.0,17,6,1,2,2,0.21428571428571427,0.0,0.25,0.16666666666666666,0.5,0,0.0,-2,0.0,0.0
17.0,Tottenham,11,5,22,64,65,-1,38,Wolves,16.0,13.04.2025,14:00,away,2,4,L,opponent,1.89,2.44,0.62,0.38,11,13,4,5,2.0,4.0,4,1,0.88,0.81,2.0,1.0,5,6,2,2,8.0,9.0,3.0,4.0,1.0,0.0,21.0,19.0,3,2,12,15,0.8,0.61,0.26,0.33,21,12,15,12,0.69,0.76,11.0,28.0,8.0,9.0,1,2,2.54,2.69,0.0,0.0,0.62,0.29,0.77,1.11,37.0,52.0,1.0,0.0,2.0,1.0,2.69,2.54,-0.31,0.54,1.0,0.0,0.0,0.0,17,19,0,2,2,0.2,0.0,0.25,0.14285714285714285,0.5,0,0.0,-2,0.0,0.0
17.0,Tottenham,11,5,22,64,65,-1,38,Arsenal,2.0,15.01.2025,20:00,away,1,2,L,opponent,0.83,1.42,0.47,0.53,10,14,2,4,1.0,4.0,4,10,0.84,0.84,1.0,3.0,4,4,4,6,8.0,11.0,2.0,3.0,1.0,0.0,20.0,47.0,1,3,16,9,0.73,0.76,0.24,0.25,19,12,9,16,0.58,0.57,30.0,13.0,5.0,10.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,0,2,2,0.1875,0.0,0.25,0.125,0.5,0,0.0,-1,0.0,0.0
17.0,Tottenham,11,5,22,64,65,-1,38,Arsenal,2.0,15.09.2024,14:00,home,0,1,L,opponent,0.84,0.66,0.64,0.36,15,8,5,4,0.0,0.0,7,6,0.0,0.0,5.0,3.0,6,1,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,11,15,0.0,0.0,0.0,0.0,26,19,13,10,0.0,0.0,0.0,0.0,0.0,0.0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,1,2,2,0.17647058823529413,0.0,0.2222222222222222,0.125,0.0,0,0.0,-1,0.0,0.0
17.0,Tottenham,11,5,22,64,65,-1,38,Southampton,20.0,15.12.2024,19:00,away,5,0,W,team,2.62,0.68,0.59,0.41,18,9,9,3,6.0,3.0,5,2,0.91,0.87,3.0,1.0,5,4,4,2,15.0,5.0,3.0,4.0,1.0,0.0,28.0,15.0,0,2,8,15,0.79,0.64,0.15,0.38,11,13,15,8,0.57,0.67,9.0,15.0,15.0,11.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,16,0,1,1,0.2222222222222222,0.2,0.2222222222222222,0.2222222222222222,1.0,1,0.3,5,0.2,0.23
17.0,Tottenham,11,5,22,64,65,-1,38,Manchester Utd,15.0,16.02.2025,16:30,home,1,0,W,team,2.15,1.54,0.57,0.43,22,16,7,6,1.0,2.0,10,5,0.88,0.84,1.0,2.0,6,6,9,4,19.0,14.0,3.0,2.0,0.0,0.0,45.0,32.0,0,7,9,13,0.82,0.81,0.33,0.33,12,13,13,9,0.46,0.69,27.0,27.0,4.0,10.0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,13,1,1,1,0.2631578947368421,0.4,0.3,0.2222222222222222,0.5,2,0.5,1,0.4,0.43
17.0,Tottenham,11,5,22,64,65,-1,38,Fulham,11.0,16.03.2025,13:30,away,0,2,L,opponent,0.98,0.99,0.43,0.57,12,13,4,4,3.0,1.0,5,6,0.84,0.84,0.0,0.0,4,3,4,6,10.0,7.0,2.0,6.0,1.0,0.0,26.0,28.0,1,1,13,10,0.76,0.78,0.5,0.24,16,23,10,13,0.54,0.6,32.0,18.0,9.0,8.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,8,0,2,2,0.25,0.4,0.3,0.2,0.0,0,0.30000000000000004,-2,0.4,0.37000000000000005
17.0,Tottenham,11,5,22,64,65,-1,38,Aston Villa,6.0,16.05.2025,19:30,away,0,2,L,opponent,0.32,1.56,0.31,0.69,3,18,1,7,1.0,2.0,1,9,0.79,0.9,2.0,1.0,1,7,1,4,2.0,11.0,1.0,7.0,0.0,0.0,8.0,40.0,0,1,5,12,0.69,0.79,0.11,0.14,14,12,12,5,0.33,0.87,33.0,9.0,13.0,3.0,5,1,0.1,2.06,0.0,0.0,0.28,0.61,0.17,1.42,23.0,44.0,1.0,0.0,0.0,0.0,2.06,0.1,-0.07,0.1,0.0,0.0,0.0,0.0,17,1,0,2,2,0.23809523809523808,0.4,0.3,0.18181818181818182,1.0,0,0.1,-2,0.4,0.31000000000000005
17.0,Tottenham,11,5,22,64,65,-1,38,Everton,13.0,19.01.2025,14:00,away,2,3,L,opponent,1.11,2.03,0.64,0.36,11,13,6,7,2.0,5.0,8,3,0.86,0.82,1.0,2.0,2,4,3,2,7.0,9.0,4.0,3.0,0.0,1.0,23.0,27.0,1,2,14,14,0.76,0.75,0.11,0.26,25,16,14,14,0.74,0.75,20.0,33.0,4.0,9.0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,7,0,2,2,0.22727272727272727,0.4,0.3,0.16666666666666666,0.5,0,0.0,-1,0.4,0.28
17.0,Tottenham,11,5,22,64,65,-1,38,Leicester,18.0,19.08.2024,20:00,away,1,1,D,draw,0.98,1.15,0.71,0.29,15,7,7,3,0.0,0.0,13,2,0.0,0.0,1.0,1.0,2,3,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,12,13,0.0,0.0,0.0,0.0,20,20,12,11,0.0,0.0,0.0,0.0,0.0,0.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,10,0,0,0,0.21739130434782608,0.2,0.3,0.15384615384615385,0.5,0,0.0,0,0.2,0.14
17.0,Tottenham,11,5,22,64,65,-1,38,West Ham,14.0,19.10.2024,12:30,home,4,1,W,team,1.4,0.92,0.57,0.43,22,11,7,4,0.0,0.0,13,5,0.86,0.79,1.0,3.0,9,4,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,15,10,0.0,0.0,0.0,0.0,18,17,10,15,0.0,0.0,0.0,0.0,5.0,9.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17,18,1,1,1,0.25,0.2,0.36363636363636365,0.15384615384615385,0.0,1,0.3,3,0.2,0.23
17.0,Tottenham,11,5,22,64,65,-1,38,Nottingham,7.0,21.04.2025,20:00,home,1,2,L,opponent,2.14,0.64,0.7,0.3,22,4,6,3,4.0,1.0,7,1,0.88,0.69,1.0,4.0,12,1,4,0,16.0,1.0,6.0,3.0,1.0,0.0,45.0,4.0,0,3,12,11,0.81,0.48,0.33,0.2,26,23,11,12,0.53,0.58,14.0,55.0,8.0,9.0,1,5,0.88,1.37,0.0,1.0,0.57,0.38,1.65,0.38,46.0,68.0,0.0,1.0,1.0,0.0,1.37,0.88,-0.63,-0.12,1.0,1.0,0.0,0.0,17,15,1,2,2,0.24,0.2,0.3333333333333333,0.15384615384615385,0.5,0,0.2,-1,0.2,0.2
17.0,Tottenham,11,5,22,64,65,-1,38,Brentford,10.0,21.09.2024,15:00,home,3,1,W,team,3.91,1.62,0.48,0.52,23,6,10,6,0.0,0.0,9,4,0.0,0.0,3.0,1.0,3,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,10,14,0.0,0.0,0.0,0.0,18,16,11,9,0.0,0.0,0.0,0.0,0.0,0.0,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,3,1,1,1,0.2692307692307692,0.4,0.38461538461538464,0.15384615384615385,1.0,1,0.4,2,0.4,0.4
17.0,Tottenham,11,5,22,64,65,-1,38,Ipswich,19.0,22.02.2025,15:00,away,4,1,W,team,1.62,1.13,0.59,0.41,10,17,6,5,1.0,1.0,4,4,0.87,0.82,1.0,2.0,1,5,3,7,10.0,10.0,0.0,7.0,0.0,1.0,23.0,26.0,1,2,15,14,0.71,0.71,0.25,0.32,8,12,14,15,0.56,0.5,14.0,11.0,4.0,8.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,9,0,1,1,0.2962962962962963,0.6,0.38461538461538464,0.21428571428571427,0.0,2,0.5,3,0.6,0.57
17.0,Tottenham,11,5,22,64,65,-1,38,Liverpool,1.0,22.12.2024,16:30,home,3,6,L,opponent,1.25,4.6,0.52,0.48,9,24,5,12,2.0,9.0,7,5,0.85,0.86,1.0,2.0,3,8,1,4,6.0,18.0,3.0,6.0,0.0,1.0,26.0,50.0,4,4,9,7,0.68,0.74,0.19,0.53,18,10,7,9,0.63,0.62,21.0,21.0,8.0,16.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,17,11,1,2,2,0.2857142857142857,0.6,0.35714285714285715,0.21428571428571427,0.5,0,0.30000000000000004,-3,0.6,0.51
17.0,Tottenham,11,5,22,64,65,-1,38,Manchester City,3.0,23.11.2024,17:30,away,4,0,W,team,2.51,2.15,0.42,0.58,9,23,7,5,5.0,3.0,3,9,0.83,0.93,2.0,4.0,2,11,0,7,7.0,17.0,2.0,6.0,1.0,1.0,17.0,42.0,3,2,19,9,0.73,0.89,0.3,0.2,9,16,9,19,0.83,0.54,26.0,13.0,5.0,9.0,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,12,0,1,1,0.3103448275862069,0.6,0.35714285714285715,0.26666666666666666,0.5,1,0.4,4,0.6,0.54
17.0,Tottenham,11,5,22,64,65,-1,38,Everton,13.0,24.08.2024,15:00,home,4,0,W,team,2.58,0.48,0.71,0.29,13,10,7,1,0.0,0.0,12,5,0.0,0.0,0.0,0.0,4,7,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,17,12,0.0,0.0,0.0,0.0,21,16,11,15,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,7,1,1,1,0.3333333333333333,0.8,0.4,0.26666666666666666,0.0,2,0.5,4,0.8,0.7100000000000001
17.0,Tottenham,11,5,22,64,65,-1,38,Brighton,8.0,25.05.2025,16:00,home,1,4,L,opponent,1.95,2.27,0.32,0.68,4,24,2,9,3.0,4.0,2,11,0.77,0.9,3.0,1.0,1,7,1,8,4.0,18.0,0.0,5.0,0.0,1.0,10.0,46.0,1,2,8,13,0.4,0.81,0.0,0.36,21,10,13,8,0.5,0.79,39.0,7.0,9.0,7.0,5,1,1.55,4.05,0.0,1.0,0.39,0.59,0.25,1.37,33.0,54.0,1.0,0.0,0.0,0.0,4.05,1.55,-0.04,0.55,0.0,0.0,0.0,0.0,17,4,1,2,2,0.3225806451612903,0.6,0.375,0.26666666666666666,0.0,0,0.30000000000000004,-3,0.6,0.51
