Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,Team_encoded,Opponent_encoded,Home_encoded,Outcome_encoded,Target_encoded,win_rate_global,win_rate_lastN,home_win_rate,away_win_rate,h2h_win_rate,win_streak,form_score,goal_diff,goal_diff_win_rate,weighted_outcome
9.0,Casa Pia,12,9,13,39,44,-5,45,Famalicao,7.0,16.05.2025,19:00,away,1,2,L,opponent,0.26,3.45,0.45,0.55,5.0,18.0,1.0,4.0,4.0,13.0,0.77,0.82,6.0,2.0,2.0,9.0,2.0,5.0,0.0,1.0,14.0,15.0,22.0,19.0,15.0,14.0,14.0,4.0,2.0,0.0,0.0,4.0,4.0,14.0,1.0,4.0,0.0,1.0,0.0,0.0,6.0,36.0,0.54,0.68,0.2,0.38,0.47,0.7,30.0,29.0,0.0,0.0,0.33,2.49,0.0,1.0,0.33,0.63,0.22,1.39,41.0,50.0,0.0,0.0,0.0,0.0,2.49,0.33,0.49,-0.67,5,9,0,2,2,0.2,0.4,0.3333333333333333,0.09090909090909091,0.0,0,0.1,-1,0.4,0.31000000000000005
9.0,Casa Pia,12,9,13,39,44,-5,45,Benfica,2.0,17.08.2024,20:30,away,0,3,L,opponent,0.23,2.17,0.39,0.61,5.0,26.0,1.0,7.0,2.0,12.0,0.0,0.0,1.0,0.0,3.0,15.0,1.0,4.0,0.0,0.0,6.0,16.0,28.0,26.0,14.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0,2,2,0.19047619047619047,0.2,0.3333333333333333,0.08333333333333333,0.5,0,0.0,-3,0.2,0.14
9.0,Casa Pia,12,9,13,39,44,-5,45,AFS,16.0,19.04.2025,15:30,away,1,1,D,draw,1.17,1.01,0.66,0.34,6.0,10.0,4.0,3.0,4.0,3.0,0.81,0.65,2.0,7.0,1.0,3.0,1.0,4.0,4.0,1.0,14.0,11.0,33.0,23.0,11.0,14.0,13.0,11.0,2.0,3.0,4.0,1.0,6.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,16.0,0.55,0.49,0.22,0.27,0.18,0.69,16.0,36.0,0.0,0.0,1.62,1.29,0.0,0.0,0.55,0.5,0.94,0.26,45.0,43.0,0.0,0.0,1.0,0.0,1.29,1.62,-0.04,0.62,5,0,0,0,0,0.18181818181818182,0.2,0.3333333333333333,0.07692307692307693,0.0,0,0.0,0,0.2,0.14
9.0,Casa Pia,12,9,13,39,44,-5,45,Boavista,18.0,20.01.2025,20:15,away,3,2,W,team,1.35,1.16,0.64,0.36,9.0,10.0,6.0,5.0,3.0,2.0,0.88,0.76,2.0,3.0,3.0,4.0,0.0,1.0,3.0,6.0,13.0,14.0,18.0,14.0,14.0,13.0,4.0,9.0,3.0,3.0,2.0,3.0,5.0,4.0,4.0,6.0,0.0,1.0,0.0,0.0,20.0,12.0,0.64,0.58,0.33,0.13,0.45,0.71,22.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0,1,1,0.21739130434782608,0.2,0.3333333333333333,0.14285714285714285,0.0,1,0.3,1,0.2,0.23
9.0,Casa Pia,12,9,13,39,44,-5,45,Arouca,12.0,20.12.2024,20:15,home,3,1,W,team,0.81,0.62,0.42,0.58,10.0,9.0,6.0,4.0,3.0,4.0,0.79,0.81,2.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,12.0,9.0,21.0,32.0,9.0,12.0,12.0,8.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,4.0,0.0,0.0,1.0,0.0,19.0,13.0,0.6,0.6,0.4,0.18,0.73,0.45,31.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,1,1,0.25,0.4,0.4,0.14285714285714285,0.0,2,0.5,2,0.4,0.43
9.0,Casa Pia,12,9,13,39,44,-5,45,Gil Vicente,13.0,22.02.2025,15:30,home,1,0,W,team,0.79,0.13,0.39,0.61,10.0,4.0,1.0,0.0,2.0,5.0,0.76,0.81,1.0,2.0,7.0,2.0,2.0,2.0,0.0,2.0,10.0,14.0,11.0,19.0,14.0,10.0,16.0,5.0,0.0,0.0,2.0,0.0,6.0,0.0,4.0,4.0,1.0,0.0,1.0,0.0,23.0,18.0,0.54,0.65,0.54,0.09,1.0,0.6,30.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,1,1,1,0.28,0.6,0.45454545454545453,0.14285714285714285,0.5,3,0.6,1,0.6,0.6
9.0,Casa Pia,12,9,13,39,44,-5,45,Gil Vicente,13.0,22.09.2024,15:30,away,1,1,D,draw,1.35,1.31,0.41,0.59,8.0,15.0,4.0,4.0,2.0,9.0,0.0,0.0,5.0,2.0,2.0,5.0,2.0,6.0,1.0,0.0,7.0,28.0,15.0,16.0,24.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,0,0,0,0.2692307692307692,0.6,0.45454545454545453,0.13333333333333333,1.0,0,0.30000000000000004,0,0.6,0.51
9.0,Casa Pia,12,9,13,39,44,-5,45,Santa Clara,5.0,24.08.2024,15:30,home,0,2,L,opponent,0.72,0.75,0.59,0.41,10.0,7.0,3.0,4.0,7.0,1.0,0.0,0.0,4.0,4.0,4.0,2.0,3.0,1.0,0.0,0.0,21.0,12.0,36.0,23.0,14.0,21.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,15,1,2,2,0.25925925925925924,0.6,0.4166666666666667,0.13333333333333333,0.0,0,0.1,-2,0.6,0.44999999999999996
9.0,Casa Pia,12,9,13,39,44,-5,45,Benfica,2.0,25.01.2025,18:00,home,3,1,W,team,1.25,1.93,0.39,0.61,8.0,19.0,3.0,7.0,2.0,9.0,0.78,0.84,2.0,0.0,4.0,5.0,1.0,7.0,0.0,0.0,10.0,12.0,9.0,21.0,12.0,10.0,9.0,13.0,6.0,0.0,1.0,3.0,5.0,10.0,3.0,9.0,0.0,1.0,0.0,0.0,10.0,30.0,0.51,0.7,0.3,0.27,0.33,0.77,48.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,1,1,1,0.2857142857142857,0.6,0.46153846153846156,0.13333333333333333,0.0,1,0.3,2,0.6,0.51
9.0,Casa Pia,12,9,13,39,44,-5,45,Nacional,14.0,25.10.2024,18:45,home,1,0,W,team,0.79,1.04,0.43,0.57,14.0,19.0,5.0,6.0,7.0,7.0,0.7,0.81,3.0,3.0,7.0,13.0,2.0,0.0,0.0,3.0,12.0,17.0,16.0,18.0,17.0,12.0,9.0,7.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,1,1,1,0.3103448275862069,0.6,0.5,0.13333333333333333,0.0,2,0.5,1,0.6,0.57
9.0,Casa Pia,12,9,13,39,44,-5,45,Vitoria Guimaraes,6.0,28.09.2024,18:00,home,1,1,D,draw,1.87,0.78,0.42,0.58,9.0,19.0,4.0,7.0,7.0,9.0,0.0,0.0,2.0,0.0,2.0,7.0,3.0,5.0,0.0,1.0,10.0,15.0,21.0,21.0,13.0,9.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,17,1,0,0,0.3,0.4,0.4666666666666667,0.13333333333333333,0.0,0,0.30000000000000004,0,0.4,0.37000000000000005
9.0,Casa Pia,12,9,13,39,44,-5,45,Rio Ave,11.0,29.03.2025,15:30,home,2,1,W,team,0.86,2.11,0.5,0.5,11.0,12.0,3.0,5.0,7.0,4.0,0.83,0.83,5.0,1.0,7.0,6.0,1.0,1.0,0.0,3.0,12.0,19.0,22.0,15.0,19.0,12.0,4.0,6.0,4.0,1.0,3.0,3.0,9.0,5.0,2.0,7.0,1.0,1.0,1.0,0.0,17.0,11.0,0.63,0.64,0.33,0.33,0.82,0.56,24.0,25.0,0.0,0.0,0.73,1.32,2.0,1.0,0.4,0.42,1.22,1.27,39.0,56.0,0.0,0.0,0.0,1.0,1.32,0.73,0.32,-1.27,5,13,1,1,1,0.3225806451612903,0.6,0.5,0.13333333333333333,0.0,1,0.4,1,0.6,0.54
9.0,Casa Pia,12,9,13,39,44,-5,45,Estoril,8.0,29.04.2025,20:30,home,1,3,L,opponent,1.88,1.62,0.41,0.59,8.0,11.0,4.0,4.0,4.0,4.0,0.71,0.83,2.0,1.0,2.0,4.0,2.0,3.0,3.0,5.0,14.0,12.0,25.0,12.0,12.0,14.0,11.0,4.0,1.0,3.0,3.0,3.0,4.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,15.0,17.0,0.48,0.69,0.11,0.1,0.62,0.73,25.0,44.0,1.0,1.0,1.59,2.02,0.0,3.0,0.41,0.43,0.33,0.97,45.0,41.0,0.0,1.0,0.0,0.0,2.02,1.59,-0.98,0.59,5,6,1,2,2,0.3125,0.6,0.47058823529411764,0.13333333333333333,1.0,0,0.2,-2,0.6,0.48
9.0,Casa Pia,12,9,13,39,44,-5,45,Braga,4.0,29.12.2024,18:00,away,2,1,W,team,1.11,1.13,0.4,0.6,8.0,16.0,4.0,6.0,2.0,10.0,0.8,0.86,3.0,2.0,3.0,6.0,1.0,4.0,2.0,4.0,9.0,14.0,13.0,25.0,14.0,9.0,8.0,6.0,5.0,2.0,2.0,1.0,6.0,7.0,2.0,9.0,0.0,0.0,0.0,1.0,20.0,25.0,0.66,0.71,0.17,0.21,0.38,0.58,35.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,1,1,0.3333333333333333,0.6,0.47058823529411764,0.1875,1.0,1,0.4,1,0.6,0.54
9.0,Casa Pia,12,9,13,39,44,-5,45,Estrela,15.0,31.08.2024,18:00,away,1,0,W,team,0.94,0.93,0.38,0.62,15.0,14.0,6.0,4.0,7.0,2.0,0.0,0.0,1.0,1.0,8.0,8.0,1.0,2.0,2.0,1.0,8.0,28.0,21.0,28.0,22.0,9.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,0,1,1,0.35294117647058826,0.6,0.47058823529411764,0.23529411764705882,1.0,2,0.5,1,0.6,0.57
8.0,Estoril,12,10,12,48,53,-5,46,Gil Vicente,13.0,01.02.2025,18:00,away,2,1,W,team,1.59,1.63,0.54,0.46,19.0,9.0,6.0,6.0,3.0,3.0,0.8,0.8,1.0,0.0,5.0,2.0,8.0,1.0,0.0,6.0,12.0,14.0,23.0,16.0,14.0,12.0,4.0,8.0,5.0,4.0,2.0,3.0,9.0,8.0,9.0,1.0,0.0,0.0,1.0,0.0,21.0,23.0,0.7,0.65,0.29,0.25,0.5,1.0,15.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,10,0,1,1,1.0,1.0,0.5,1.0,0.5,1,0.1,1,1.0,0.73
8.0,Estoril,12,10,12,48,53,-5,46,Famalicao,7.0,01.12.2024,15:30,home,2,1,W,team,1.42,1.04,0.46,0.54,12.0,7.0,4.0,1.0,5.0,7.0,0.78,0.78,2.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,18.0,19.0,18.0,25.0,19.0,18.0,16.0,11.0,0.0,2.0,1.0,1.0,7.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,18.0,8.0,0.69,0.64,0.29,0.15,0.67,0.69,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,9,1,1,1,1.0,1.0,1.0,1.0,0.5,2,0.30000000000000004,1,1.0,0.79
8.0,Estoril,12,10,12,48,53,-5,46,Sporting CP,1.0,03.03.2025,20:15,away,1,3,L,opponent,0.53,2.2,0.55,0.45,8.0,13.0,2.0,6.0,6.0,6.0,0.81,0.78,1.0,1.0,4.0,4.0,2.0,3.0,2.0,1.0,10.0,10.0,30.0,25.0,10.0,10.0,14.0,11.0,3.0,1.0,0.0,6.0,4.0,11.0,4.0,2.0,0.0,1.0,0.0,1.0,26.0,22.0,0.69,0.6,0.06,0.23,0.62,0.61,26.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,16,0,2,2,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0,0.30000000000000004,-2,0.6666666666666666,0.5566666666666666
8.0,Estoril,12,10,12,48,53,-5,46,Benfica,2.0,03.05.2025,20:30,home,1,2,L,opponent,1.2,1.61,0.48,0.52,10.0,10.0,2.0,3.0,2.0,4.0,0.76,0.8,2.0,2.0,6.0,4.0,2.0,3.0,0.0,3.0,13.0,15.0,21.0,15.0,15.0,13.0,7.0,15.0,1.0,1.0,1.0,4.0,6.0,5.0,4.0,5.0,1.0,0.0,1.0,1.0,13.0,17.0,0.64,0.53,0.15,0.13,0.37,0.68,20.0,22.0,0.0,0.0,0.8,1.38,0.0,1.0,0.29,0.44,0.44,0.83,55.0,62.0,0.0,0.0,0.0,0.0,1.38,0.8,-0.62,-0.2,6,2,1,2,2,0.5,0.5,0.5,0.5,0.5,0,0.1,-1,0.5,0.38
8.0,Estoril,12,10,12,48,53,-5,46,FC Porto,3.0,03.11.2024,20:30,away,0,4,L,opponent,1.01,2.94,0.32,0.68,12.0,16.0,5.0,9.0,5.0,9.0,0.83,0.91,2.0,0.0,4.0,4.0,3.0,3.0,0.0,1.0,7.0,9.0,8.0,20.0,9.0,7.0,10.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,8,0,2,2,0.4,0.4,0.5,0.3333333333333333,0.5,0,0.0,-4,0.4,0.28
8.0,Estoril,12,10,12,48,53,-5,46,AFS,16.0,04.04.2025,20:15,away,3,0,W,team,2.42,0.55,0.55,0.45,14.0,9.0,8.0,2.0,3.0,4.0,0.8,0.76,1.0,3.0,4.0,5.0,2.0,2.0,1.0,5.0,13.0,18.0,25.0,25.0,18.0,13.0,14.0,13.0,2.0,5.0,3.0,0.0,11.0,6.0,3.0,3.0,0.0,2.0,0.0,0.0,28.0,8.0,0.65,0.5,0.55,0.2,0.8,0.64,21.0,24.0,0.0,0.0,3.98,0.54,1.0,0.0,0.48,0.26,2.1,0.36,49.0,46.0,0.0,0.0,0.0,1.0,0.54,3.98,0.54,0.98,6,0,0,1,1,0.5,0.4,0.5,0.5,0.5,1,0.3,3,0.4,0.37000000000000005
8.0,Estoril,12,10,12,48,53,-5,46,Estrela,15.0,05.01.2025,20:30,away,4,2,W,team,2.49,0.91,0.52,0.48,14.0,8.0,8.0,4.0,2.0,3.0,0.75,0.68,1.0,2.0,5.0,3.0,1.0,1.0,3.0,2.0,20.0,18.0,19.0,24.0,18.0,20.0,12.0,9.0,2.0,4.0,4.0,3.0,6.0,7.0,8.0,1.0,1.0,0.0,0.0,1.0,16.0,19.0,0.61,0.45,0.22,0.29,0.55,0.68,39.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,7,0,1,1,0.5714285714285714,0.4,0.5,0.6,0.5,2,0.5,2,0.4,0.43
8.0,Estoril,12,10,12,48,53,-5,46,SC Farense,17.0,06.10.2024,15:30,away,0,1,L,opponent,1.06,1.25,0.52,0.48,7.0,15.0,2.0,2.0,4.0,5.0,0.0,0.0,3.0,4.0,5.0,10.0,0.0,3.0,0.0,2.0,22.0,12.0,16.0,29.0,11.0,18.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,14,0,2,2,0.5,0.4,0.5,0.5,0.5,0,0.30000000000000004,-1,0.4,0.37000000000000005
8.0,Estoril,12,10,12,48,53,-5,46,Braga,4.0,06.12.2024,20:15,away,2,2,D,draw,1.51,3.71,0.52,0.48,11.0,16.0,3.0,7.0,2.0,3.0,0.77,0.78,5.0,3.0,6.0,5.0,2.0,4.0,1.0,2.0,18.0,21.0,16.0,24.0,21.0,18.0,8.0,11.0,5.0,1.0,2.0,7.0,5.0,13.0,6.0,3.0,0.0,1.0,0.0,1.0,15.0,24.0,0.54,0.59,0.14,0.41,0.47,0.6,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0,0,0,0.4444444444444444,0.4,0.5,0.42857142857142855,0.5,0,0.1,0,0.4,0.31000000000000005
8.0,Estoril,12,10,12,48,53,-5,46,SC Farense,17.0,08.03.2025,18:00,home,2,2,D,draw,2.51,1.18,0.59,0.41,13.0,14.0,4.0,4.0,4.0,7.0,0.8,0.63,2.0,1.0,7.0,8.0,2.0,2.0,0.0,6.0,18.0,17.0,21.0,18.0,17.0,18.0,9.0,9.0,2.0,2.0,3.0,3.0,6.0,8.0,7.0,6.0,0.0,1.0,0.0,0.0,19.0,21.0,0.68,0.48,0.32,0.26,0.7,0.5,29.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,14,1,0,0,0.4,0.4,0.3333333333333333,0.42857142857142855,0.0,0,0.0,0,0.4,0.28
8.0,Estoril,12,10,12,48,53,-5,46,Boavista,18.0,09.02.2025,15:30,home,2,1,W,team,1.58,1.25,0.55,0.45,13.0,9.0,5.0,5.0,5.0,3.0,0.86,0.83,2.0,1.0,5.0,2.0,3.0,2.0,0.0,6.0,12.0,25.0,13.0,14.0,25.0,12.0,10.0,9.0,4.0,3.0,2.0,3.0,8.0,5.0,5.0,4.0,2.0,0.0,1.0,1.0,21.0,12.0,0.72,0.6,0.29,0.28,0.57,0.81,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,1,1,1,0.45454545454545453,0.4,0.5,0.42857142857142855,0.5,1,0.3,1,0.4,0.37000000000000005
8.0,Estoril,12,10,12,48,53,-5,46,AFS,16.0,09.11.2024,15:30,home,0,0,D,draw,0.29,1.11,0.6,0.4,9.0,11.0,2.0,2.0,10.0,6.0,0.84,0.78,2.0,0.0,3.0,6.0,4.0,3.0,2.0,6.0,14.0,13.0,26.0,23.0,13.0,14.0,8.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,1,0,0,0.4166666666666667,0.2,0.4,0.42857142857142855,1.0,0,0.2,0,0.2,0.2
8.0,Estoril,12,10,12,48,53,-5,46,Moreirense,10.0,11.05.2025,18:00,away,2,2,D,draw,1.61,1.37,0.62,0.38,7.0,9.0,5.0,5.0,7.0,2.0,0.82,0.75,4.0,4.0,1.0,2.0,1.0,2.0,2.0,5.0,20.0,16.0,24.0,23.0,16.0,20.0,10.0,9.0,3.0,3.0,2.0,3.0,4.0,7.0,3.0,2.0,0.0,0.0,1.0,1.0,20.0,12.0,0.62,0.55,0.18,0.21,0.47,0.48,23.0,38.0,0.0,0.0,2.14,2.52,1.0,0.0,0.45,0.43,0.69,0.51,59.0,58.0,0.0,1.0,1.0,2.0,2.52,2.14,0.52,0.14,6,11,0,0,0,0.38461538461538464,0.2,0.4,0.375,0.5,0,0.1,0,0.2,0.17
8.0,Estoril,12,10,12,48,53,-5,46,Santa Clara,5.0,11.08.2024,15:30,home,1,4,L,opponent,0.22,2.74,0.42,0.58,4.0,9.0,2.0,8.0,1.0,3.0,0.0,0.0,6.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,23.0,12.0,23.0,13.0,11.0,20.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,15,1,2,2,0.35714285714285715,0.2,0.3333333333333333,0.375,0.5,0,0.0,-3,0.2,0.14
8.0,Estoril,12,10,12,48,53,-5,46,Famalicao,7.0,12.04.2025,15:30,away,0,3,L,opponent,0.4,2.17,0.58,0.42,6.0,9.0,2.0,4.0,8.0,3.0,0.8,0.74,4.0,3.0,2.0,5.0,2.0,0.0,0.0,3.0,20.0,22.0,21.0,15.0,22.0,20.0,2.0,7.0,1.0,2.0,1.0,7.0,4.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,18.0,17.0,0.62,0.58,0.1,0.22,0.86,0.64,18.0,28.0,0.0,0.0,0.21,1.47,1.0,1.0,0.45,0.35,0.49,1.62,56.0,51.0,0.0,1.0,1.0,0.0,1.47,0.21,-1.53,0.18,6,9,0,2,2,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,1.0,0,0.0,-3,0.2,0.14
8.0,Estoril,12,10,12,48,53,-5,46,Nacional,14.0,15.02.2025,17:00,away,2,2,D,draw,1.28,2.51,0.52,0.48,7.0,18.0,4.0,6.0,3.0,7.0,0.69,0.74,3.0,3.0,1.0,7.0,2.0,5.0,0.0,6.0,15.0,14.0,20.0,32.0,14.0,15.0,9.0,6.0,4.0,2.0,2.0,4.0,6.0,10.0,1.0,8.0,0.0,0.0,1.0,0.0,18.0,16.0,0.46,0.58,0.22,0.33,0.57,0.69,26.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,12,0,0,0,0.3125,0.0,0.3333333333333333,0.3,0.5,0,0.0,0,0.0,0.0
8.0,Estoril,12,10,12,48,53,-5,46,Nacional,14.0,15.09.2024,18:00,home,1,0,W,team,0.92,1.03,0.52,0.48,11.0,15.0,3.0,3.0,3.0,4.0,0.0,0.0,2.0,1.0,6.0,10.0,2.0,2.0,1.0,1.0,16.0,26.0,33.0,24.0,22.0,14.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,12,1,1,1,0.35294117647058826,0.2,0.42857142857142855,0.3,0.0,1,0.3,1,0.2,0.23
