Rank,Team,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,Opponent,opponent_rank,Date,Time,Home/Away,team_goals,opponent_goals,Outcome,Target_Winner,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_Errors_leading_to_goal_team,stat_Errors_leading_to_goal_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,Team_encoded,Opponent_encoded,Home_encoded,Outcome_encoded,Target_encoded,win_rate_global,win_rate_lastN,home_win_rate,away_win_rate,h2h_win_rate,win_streak,form_score,goal_diff,goal_diff_win_rate,weighted_outcome
8.0,KV Mechelen,10,8,12,45,40,5,38,Charleroi,10.0,08.03.2025,17:15,away,1,0,W,team,1.2,1.11,0.33,0.67,11,12,6,2,2.0,3.0,3,6,0.68,0.85,2.0,1.0,0.0,0.0,5,8,0.0,2.0,4.0,7.0,7.0,5.0,0.0,0.0,11.0,27.0,2,1,7.0,10.0,0.47,0.72,0.25,0.21,14,27,10,7,0.62,0.77,34.0,14.0,16.0,4.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4,0,1,1,0.4444444444444444,0.6,0.3333333333333333,0.6666666666666666,0.5,1,0.3,1,0.6,0.51
8.0,KV Mechelen,10,8,12,45,40,5,38,St. Truiden,14.0,08.11.2024,19:45,away,1,2,L,opponent,1.21,1.32,0.61,0.39,7,16,2,5,0.0,0.0,2,10,0.87,0.79,2.0,2.0,0.0,0.0,1,7,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,6.0,6.0,0.0,0.0,0.0,0.0,18,15,6,6,0.0,0.0,0.0,0.0,7.0,8.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,15,0,2,2,0.4,0.4,0.3333333333333333,0.5,0.5,0,0.2,-1,0.4,0.34
8.0,KV Mechelen,10,8,12,45,40,5,38,St. Liege,7.0,09.08.2024,19:45,away,0,0,D,draw,0.0,0.0,0.61,0.39,9,17,2,4,0.0,0.0,3,6,0.0,0.0,1.0,1.0,0.0,0.0,7,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,15,15,9,7,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,14,0,0,0,0.36363636363636365,0.2,0.3333333333333333,0.4,0.5,0,0.1,0,0.2,0.17
8.0,KV Mechelen,10,8,12,45,40,5,38,St. Liege,7.0,10.05.2025,17:15,home,0,0,D,draw,2.15,0.39,0.74,0.26,20,5,2,2,2.0,0.0,13,1,0.89,0.74,2.0,3.0,0.0,1.0,9,1,9.0,2.0,13.0,2.0,7.0,3.0,0.0,0.0,40.0,18.0,1,0,12.0,6.0,0.8,0.62,0.19,0.14,16,12,6,12,0.78,0.65,10.0,48.0,3.0,10.0,2,2,0.29,0.82,0.0,0.0,1.0,0.0,0.61,0.48,2.21,0.53,44.0,41.0,0.0,0.0,0.0,0.0,0.82,0.29,0.82,0.29,9,14,1,0,0,0.3333333333333333,0.2,0.2857142857142857,0.4,0.0,0,0.0,0,0.2,0.14
8.0,KV Mechelen,10,8,12,45,40,5,38,Cercle Brugge KSV,13.0,12.01.2025,18:15,away,0,1,L,opponent,0.7,1.5,0.65,0.35,10,18,5,7,2.0,5.0,4,7,0.81,0.69,1.0,0.0,0.0,0.0,5,6,0.0,5.0,4.0,14.0,6.0,4.0,0.0,1.0,17.0,31.0,0,2,15.0,11.0,0.58,0.51,0.2,0.41,22,19,11,15,0.57,0.45,31.0,44.0,10.0,9.0,6,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3,0,2,2,0.3076923076923077,0.2,0.2857142857142857,0.3333333333333333,0.5,0,0.0,-1,0.2,0.14
8.0,KV Mechelen,10,8,12,45,40,5,38,Leuven,11.0,13.04.2025,15:00,home,1,1,D,draw,2.56,0.63,0.57,0.43,18,9,6,1,5.0,0.0,8,3,0.86,0.84,1.0,0.0,0.0,0.0,7,7,5.0,1.0,17.0,7.0,1.0,2.0,1.0,1.0,46.0,17.0,1,0,13.0,12.0,0.81,0.63,0.22,0.25,26,21,12,13,0.5,0.71,16.0,26.0,6.0,13.0,0,5,1.48,0.36,0.0,0.0,0.0,0.0,0.58,0.58,2.19,0.79,39.0,44.0,0.0,0.0,0.0,0.0,0.36,1.48,-0.64,0.48,9,11,1,0,0,0.2857142857142857,0.0,0.25,0.3333333333333333,1.0,0,0.0,0,0.0,0.0
8.0,KV Mechelen,10,8,12,45,40,5,38,Antwerp,5.0,13.12.2024,19:45,home,1,1,D,draw,0.83,0.99,0.51,0.49,10,8,6,3,1.0,3.0,4,5,0.84,0.83,1.0,2.0,0.0,0.0,2,2,2.0,3.0,7.0,7.0,3.0,1.0,0.0,0.0,24.0,21.0,3,0,16.0,8.0,0.78,0.7,0.14,0.0,20,20,8,16,0.71,0.7,28.0,21.0,5.0,13.0,2,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,1,0,0,0.26666666666666666,0.0,0.2222222222222222,0.3333333333333333,0.5,0,0.0,0,0.0,0.0
8.0,KV Mechelen,10,8,12,45,40,5,38,Gent,6.0,15.09.2024,18:15,away,0,2,L,opponent,0.0,0.0,0.52,0.48,12,22,7,7,0.0,0.0,4,7,0.0,0.0,4.0,2.0,1.0,0.0,5,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,10,17,11,10,0.0,0.0,0.0,0.0,0.0,0.0,5,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,8,0,2,2,0.25,0.0,0.2222222222222222,0.2857142857142857,0.0,0,0.0,-2,0.0,0.0
8.0,KV Mechelen,10,8,12,45,40,5,38,Royale Union SG,3.0,16.02.2025,15:00,away,1,0,W,team,1.13,1.92,0.47,0.53,11,18,4,9,1.0,4.0,5,9,0.75,0.79,1.0,4.0,0.0,0.0,5,9,2.0,0.0,8.0,12.0,3.0,6.0,0.0,1.0,23.0,32.0,4,0,13.0,9.0,0.62,0.63,0.38,0.33,21,18,9,13,0.62,0.58,36.0,30.0,15.0,8.0,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,13,0,1,1,0.29411764705882354,0.2,0.2222222222222222,0.375,0.0,1,0.3,1,0.2,0.23
8.0,KV Mechelen,10,8,12,45,40,5,38,Dender,12.0,16.03.2025,17:30,home,2,1,W,team,1.8,1.15,0.6,0.4,17,19,5,7,3.0,2.0,5,5,0.79,0.72,1.0,1.0,0.0,0.0,10,6,2.0,6.0,13.0,15.0,4.0,4.0,0.0,0.0,36.0,29.0,1,0,6.0,7.0,0.72,0.64,0.31,0.24,30,17,7,6,0.63,0.74,17.0,46.0,8.0,13.0,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6,1,1,1,0.3333333333333333,0.4,0.3,0.375,1.0,2,0.5,1,0.4,0.43
8.0,KV Mechelen,10,8,12,45,40,5,38,Anderlecht,4.0,17.08.2024,19:45,home,1,3,L,opponent,0.0,0.0,0.53,0.47,22,12,9,8,0.0,0.0,9,8,0.0,0.0,1.0,2.0,0.0,0.0,13,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,17,16,12,12,0.0,0.0,0.0,0.0,0.0,0.0,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,1,2,2,0.3157894736842105,0.4,0.2727272727272727,0.375,0.5,0,0.30000000000000004,-2,0.4,0.37000000000000005
8.0,KV Mechelen,10,8,12,45,40,5,38,Genk,1.0,18.01.2025,17:15,home,1,2,L,opponent,0.73,0.76,0.48,0.52,5,14,2,10,1.0,6.0,2,0,0.85,0.89,2.0,1.0,0.0,0.0,1,2,2.0,2.0,4.0,8.0,1.0,6.0,0.0,0.0,13.0,22.0,3,2,6.0,12.0,0.68,0.83,0.08,0.1,21,15,12,6,0.71,0.45,12.0,11.0,7.0,16.0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7,1,2,2,0.3,0.4,0.25,0.375,0.5,0,0.1,-1,0.4,0.31000000000000005
8.0,KV Mechelen,10,8,12,45,40,5,38,Charleroi,10.0,18.05.2025,15:00,home,1,1,D,draw,1.82,0.52,0.62,0.38,19,11,6,5,4.0,1.0,10,3,0.88,0.8,1.0,0.0,0.0,0.0,10,5,3.0,1.0,15.0,6.0,4.0,4.0,1.0,0.0,41.0,17.0,1,0,7.0,11.0,0.75,0.65,0.32,0.42,21,9,11,7,0.73,0.68,14.0,29.0,13.0,10.0,4,5,1.27,1.83,0.0,0.0,0.0,0.0,0.78,0.52,1.35,0.74,32.0,49.0,0.0,0.0,0.0,0.0,1.83,1.27,0.09,0.27,9,4,1,0,0,0.2857142857142857,0.4,0.23076923076923078,0.375,1.0,0,0.0,0,0.4,0.28
8.0,KV Mechelen,10,8,12,45,40,5,38,Charleroi,10.0,19.04.2025,17:15,away,0,3,L,opponent,1.91,2.02,0.48,0.52,24,13,7,7,4.0,2.0,5,5,0.85,0.82,0.0,1.0,0.0,0.0,7,3,10.0,3.0,13.0,12.0,11.0,1.0,1.0,0.0,25.0,26.0,1,1,13.0,9.0,0.77,0.7,0.24,0.32,18,17,9,13,0.5,0.71,29.0,13.0,6.0,7.0,4,7,1.52,4.52,0.0,0.0,0.0,0.0,0.66,0.52,1.48,1.71,44.0,50.0,0.0,0.0,0.0,0.0,4.52,1.52,1.52,1.52,9,4,0,2,2,0.2727272727272727,0.2,0.23076923076923078,0.3333333333333333,0.5,0,0.0,-3,0.2,0.14
8.0,KV Mechelen,10,8,12,45,40,5,38,Kortrijk,15.0,20.10.2024,18:15,home,3,0,W,team,1.97,0.72,0.61,0.39,14,11,7,1,0.0,0.0,5,4,0.87,0.81,5.0,1.0,0.0,0.0,4,8,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,9.0,11.0,0.0,0.0,0.0,0.0,15,16,11,9,0.0,0.0,0.0,0.0,12.0,8.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,1,1,1,0.30434782608695654,0.2,0.2857142857142857,0.3333333333333333,0.5,1,0.3,3,0.2,0.23
8.0,KV Mechelen,10,8,12,45,40,5,38,Westerlo,9.0,20.12.2024,19:45,away,1,1,D,draw,1.06,1.6,0.51,0.49,10,19,3,6,0.0,1.0,17,10,0.78,0.78,1.0,2.0,0.0,0.0,5,8,2.0,5.0,8.0,13.0,2.0,6.0,0.0,0.0,20.0,36.0,1,0,5.0,8.0,0.67,0.69,0.18,0.31,19,27,8,5,1.0,0.71,35.0,24.0,8.0,11.0,5,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,16,0,0,0,0.2916666666666667,0.2,0.2857142857142857,0.3,0.0,0,0.2,0,0.2,0.2
8.0,KV Mechelen,10,8,12,45,40,5,38,St. Truiden,14.0,21.02.2025,19:45,home,1,1,D,draw,0.26,0.61,0.48,0.52,5,11,1,3,0.0,1.0,4,0,0.81,0.83,2.0,2.0,0.0,0.0,2,6,2.0,2.0,2.0,5.0,2.0,6.0,0.0,1.0,10.0,16.0,2,2,7.0,13.0,0.69,0.65,0.0,0.24,29,26,13,7,0.78,0.84,32.0,24.0,15.0,9.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,15,1,0,0,0.28,0.2,0.26666666666666666,0.3,0.0,0,0.1,0,0.2,0.17
8.0,KV Mechelen,10,8,12,45,40,5,38,Westerlo,9.0,22.04.2025,19:30,home,2,3,L,opponent,1.88,1.96,0.42,0.58,15,17,6,7,3.0,4.0,7,5,0.8,0.86,5.0,2.0,1.0,0.0,6,6,3.0,4.0,8.0,11.0,7.0,6.0,1.0,0.0,19.0,29.0,0,1,9.0,7.0,0.68,0.79,0.25,0.38,22,14,7,9,0.5,0.74,28.0,18.0,9.0,4.0,4,4,2.19,3.82,0.0,1.0,1.0,0.0,0.45,0.51,0.74,1.42,45.0,45.0,0.0,0.0,0.0,1.0,3.82,2.19,0.82,1.19,9,16,1,2,2,0.2692307692307692,0.2,0.25,0.3,0.0,0,0.0,-1,0.2,0.14
8.0,KV Mechelen,10,8,12,45,40,5,38,Cercle Brugge KSV,13.0,22.09.2024,15:00,home,2,0,W,team,0.0,0.0,0.55,0.45,9,7,5,2,0.0,0.0,2,4,0.0,0.0,2.0,2.0,0.0,0.0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,18,33,12,13,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3,1,1,1,0.2962962962962963,0.4,0.29411764705882354,0.3,0.0,1,0.3,2,0.4,0.37000000000000005
8.0,KV Mechelen,10,8,12,45,40,5,38,Dender,12.0,24.05.2025,19:00,away,2,2,D,draw,0.79,2.03,0.33,0.67,5,17,3,6,2.0,3.0,0,7,0.74,0.88,0.0,3.0,1.0,0.0,1,6,1.0,5.0,4.0,14.0,1.0,3.0,0.0,2.0,14.0,35.0,2,0,9.0,7.0,0.58,0.81,0.33,0.3,17,20,7,9,0.72,0.57,38.0,22.0,8.0,9.0,4,1,1.14,2.64,1.0,0.0,0.0,0.0,0.38,0.69,0.74,1.52,53.0,51.0,0.0,0.0,0.0,1.0,2.64,1.14,0.64,-0.86,9,6,0,0,0,0.2857142857142857,0.2,0.29411764705882354,0.2727272727272727,1.0,0,0.2,0,0.2,0.2
8.0,KV Mechelen,10,8,12,45,40,5,38,Antwerp,5.0,24.08.2024,19:45,away,1,0,W,team,0.0,0.0,0.39,0.61,13,19,4,4,0.0,0.0,2,14,0.0,0.0,2.0,2.0,0.0,0.0,9,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,18,17,11,9,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1,0,1,1,0.3103448275862069,0.4,0.29411764705882354,0.3333333333333333,0.0,1,0.4,1,0.4,0.4
8.0,KV Mechelen,10,8,12,45,40,5,38,Beerschot VA,16.0,24.11.2024,12:30,home,3,0,W,team,1.8,0.86,0.43,0.57,16,16,10,3,3.0,0.0,5,5,0.8,0.85,4.0,1.0,0.0,0.0,2,7,4.0,6.0,9.0,7.0,7.0,9.0,0.0,0.0,23.0,22.0,2,0,13.0,8.0,0.73,0.7,0.43,0.35,16,15,8,13,0.55,0.5,21.0,13.0,5.0,10.0,3,7,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2,1,1,1,0.3333333333333333,0.6,0.3333333333333333,0.3333333333333333,0.0,2,0.5,3,0.6,0.57
8.0,KV Mechelen,10,8,12,45,40,5,38,Anderlecht,4.0,26.01.2025,17:30,away,1,4,L,opponent,1.93,2.04,0.52,0.48,13,14,7,8,3.0,6.0,5,2,0.84,0.83,2.0,0.0,0.0,0.0,4,6,2.0,0.0,10.0,11.0,3.0,2.0,0.0,1.0,30.0,21.0,2,1,6.0,9.0,0.72,0.64,0.35,0.28,21,21,9,6,0.63,0.61,29.0,21.0,10.0,10.0,4,6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,2,2,0.3225806451612903,0.6,0.3333333333333333,0.3076923076923077,0.0,0,0.30000000000000004,-3,0.6,0.51
8.0,KV Mechelen,10,8,12,45,40,5,38,Westerlo,9.0,26.04.2025,17:15,away,2,2,D,draw,1.96,3.36,0.52,0.48,13,16,3,7,4.0,3.0,4,4,0.84,0.82,1.0,0.0,0.0,0.0,7,5,3.0,4.0,9.0,12.0,4.0,4.0,1.0,0.0,20.0,26.0,1,3,7.0,10.0,0.74,0.62,0.21,0.31,17,24,10,7,0.67,0.57,27.0,15.0,4.0,7.0,5,1,1.43,3.56,0.0,0.0,0.0,1.0,0.51,0.65,1.09,2.2,38.0,39.0,0.0,2.0,1.0,0.0,3.56,1.43,1.56,-0.57,9,16,0,0,0,0.3125,0.4,0.3333333333333333,0.2857142857142857,0.0,0,0.1,0,0.4,0.31000000000000005
8.0,KV Mechelen,10,8,12,45,40,5,38,Club Brugge KV,2.0,26.07.2024,19:45,away,1,1,D,draw,0.0,0.0,0.42,0.58,5,28,2,7,0.0,0.0,2,7,0.0,0.0,2.0,1.0,0.0,0.0,3,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,22,8,14,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,5,0,0,0,0.30303030303030304,0.4,0.3333333333333333,0.26666666666666666,0.0,0,0.0,0,0.4,0.28
8.0,KV Mechelen,10,8,12,45,40,5,38,Dender,12.0,26.10.2024,17:15,away,5,2,W,team,2.85,0.63,0.52,0.48,21,8,9,4,0.0,0.0,4,5,0.79,0.82,0.0,0.0,0.0,0.0,7,3,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,11.0,12.0,0.0,0.0,0.0,0.0,16,19,12,11,0.0,0.0,0.0,0.0,4.0,8.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6,0,1,1,0.3235294117647059,0.4,0.3333333333333333,0.3125,0.6666666666666666,1,0.3,3,0.4,0.37000000000000005
8.0,KV Mechelen,10,8,12,45,40,5,38,St. Liege,7.0,26.12.2024,17:30,home,0,0,D,draw,1.85,0.66,0.62,0.38,17,10,5,1,1.0,0.0,3,1,0.83,0.76,3.0,2.0,0.0,0.0,9,2,3.0,7.0,11.0,10.0,6.0,0.0,0.0,0.0,24.0,19.0,2,0,9.0,8.0,0.65,0.59,0.27,0.33,24,11,8,9,0.56,0.5,8.0,26.0,3.0,6.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,14,1,0,0,0.3142857142857143,0.2,0.3157894736842105,0.3125,0.0,0,0.2,0,0.2,0.2
8.0,KV Mechelen,10,8,12,45,40,5,38,Genk,1.0,28.09.2024,15:00,away,1,2,L,opponent,0.0,0.0,0.47,0.53,14,10,6,4,0.0,0.0,6,6,0.0,0.0,3.0,2.0,0.0,0.0,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,20,8,6,0.0,0.0,0.0,0.0,0.0,0.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7,0,2,2,0.3055555555555556,0.2,0.3157894736842105,0.29411764705882354,0.0,0,0.1,-1,0.2,0.17
8.0,KV Mechelen,10,8,12,45,40,5,38,St. Liege,7.0,29.03.2025,17:15,away,2,2,D,draw,1.31,1.27,0.68,0.32,13,10,4,3,2.0,2.0,5,8,0.86,0.73,1.0,0.0,0.0,0.0,8,6,1.0,1.0,8.0,7.0,5.0,4.0,0.0,0.0,19.0,21.0,1,1,9.0,8.0,0.71,0.56,0.31,0.26,17,21,8,9,0.44,0.44,24.0,14.0,12.0,14.0,1,2,1.74,0.53,0.0,0.0,0.0,1.0,0.56,0.36,1.66,1.51,56.0,34.0,1.0,0.0,2.0,0.0,0.53,1.74,-1.47,-0.26,9,14,0,0,0,0.2972972972972973,0.2,0.3157894736842105,0.2777777777777778,0.0,0,0.0,0,0.2,0.14
8.0,KV Mechelen,10,8,12,45,40,5,38,Kortrijk,15.0,29.11.2024,19:45,away,1,3,L,opponent,0.76,1.64,0.69,0.31,8,12,3,5,2.0,3.0,3,5,0.83,0.71,2.0,2.0,0.0,0.0,4,2,1.0,5.0,6.0,7.0,2.0,5.0,1.0,0.0,24.0,17.0,3,0,14.0,11.0,0.71,0.6,0.22,0.11,23,22,11,14,0.59,0.77,12.0,26.0,7.0,18.0,2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,0,2,2,0.2894736842105263,0.2,0.3157894736842105,0.2631578947368421,1.0,0,0.0,-2,0.2,0.14
8.0,KV Mechelen,10,8,12,45,40,5,38,Leuven,11.0,31.01.2025,19:45,away,0,1,L,opponent,1.98,0.85,0.71,0.29,29,5,8,1,5.0,1.0,6,1,0.88,0.74,4.0,4.0,0.0,1.0,14,2,7.0,2.0,21.0,3.0,8.0,2.0,0.0,0.0,66.0,6.0,2,1,8.0,12.0,0.83,0.45,0.23,0.18,19,12,12,8,0.74,0.61,9.0,49.0,8.0,7.0,0,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,11,0,2,2,0.28205128205128205,0.0,0.3157894736842105,0.25,0.6666666666666666,0,0.0,-1,0.0,0.0
8.0,KV Mechelen,10,8,12,45,40,5,38,Charleroi,10.0,31.08.2024,15:00,home,5,2,W,team,0.0,0.0,0.41,0.59,11,25,7,6,0.0,0.0,0,7,0.0,0.0,1.0,3.0,0.0,0.0,4,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,18,21,9,11,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,4,1,1,1,0.3,0.2,0.35,0.25,0.3333333333333333,1,0.3,3,0.2,0.23
15.0,Kortrijk,7,5,18,28,55,-27,26,St. Truiden,14.0,01.03.2025,17:15,away,2,4,L,opponent,1.62,1.06,0.55,0.45,14,9,8,6,2.0,3.0,4,3,0.8,0.79,1.0,1.0,0.0,0.0,4,1,2.0,2.0,8.0,6.0,6.0,3.0,1.0,0.0,27.0,20.0,1,0,5.0,10.0,0.7,0.71,0.24,0.36,22,16,10,5,0.71,0.59,17.0,49.0,11.0,14.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,15,0,2,2,0.0,0.0,0.5,0.0,0.5,0,0.0,-2,0.0,0.0
15.0,Kortrijk,7,5,18,28,55,-27,26,St. Truiden,14.0,01.09.2024,18:15,home,1,1,D,draw,0.0,0.0,0.52,0.48,15,8,4,3,0.0,0.0,8,6,0.0,0.0,1.0,1.0,0.0,0.0,11,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,25,17,8,12,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,15,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0
15.0,Kortrijk,7,5,18,28,55,-27,26,Westerlo,9.0,02.02.2025,18:15,home,1,2,L,opponent,1.07,1.99,0.44,0.56,9,14,3,8,2.0,3.0,5,6,0.74,0.73,4.0,6.0,1.0,1.0,3,3,3.0,3.0,5.0,10.0,4.0,4.0,0.0,0.0,9.0,25.0,3,2,10.0,11.0,0.56,0.54,0.2,0.27,31,16,11,10,0.56,0.88,28.0,29.0,16.0,4.0,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,16,1,2,2,0.0,0.0,0.0,0.0,0.5,0,0.0,-1,0.0,0.0
