Rank,Wins,Draws,Loses,Team_goals,Opponents_goals,Goal_difference,Points,opponent_rank,Time,team_goals,opponent_goals,stat_Expected_Goals_xG_team,stat_Expected_Goals_xG_opponent,stat_Ball_Possession_team,stat_Ball_Possession_opponent,stat_Total_shots_team,stat_Total_shots_opponent,stat_Shots_on_target_team,stat_Shots_on_target_opponent,stat_Big_Chances_team,stat_Big_Chances_opponent,stat_Corner_Kicks_team,stat_Corner_Kicks_opponent,stat_Passes_team,stat_Passes_opponent,stat_Yellow_Cards_team,stat_Yellow_Cards_opponent,stat_Shots_off_target_team,stat_Shots_off_target_opponent,stat_Blocked_Shots_team,stat_Blocked_Shots_opponent,stat_Shots_inside_the_Box_team,stat_Shots_inside_the_Box_opponent,stat_Shots_outside_the_Box_team,stat_Shots_outside_the_Box_opponent,stat_Hit_the_Woodwork_team,stat_Hit_the_Woodwork_opponent,stat_Touches_in_opposition_box_team,stat_Touches_in_opposition_box_opponent,stat_Offsides_team,stat_Offsides_opponent,stat_Free_Kicks_team,stat_Free_Kicks_opponent,stat_Passes_in_final_third_team,stat_Passes_in_final_third_opponent,stat_Crosses_team,stat_Crosses_opponent,stat_Throw-ins_team,stat_Throw-ins_opponent,stat_Fouls_team,stat_Fouls_opponent,stat_Tackles_team,stat_Tackles_opponent,stat_Clearances_team,stat_Clearances_opponent,stat_Interceptions_team,stat_Interceptions_opponent,stat_Goalkeeper_Saves_team,stat_Goalkeeper_Saves_opponent,stat_xG_on_target_xGOT_team,stat_xG_on_target_xGOT_opponent,stat_Accurate_through_passes_team,stat_Accurate_through_passes_opponent,stat_Long_passes_team,stat_Long_passes_opponent,stat_Expected_assists_xA_team,stat_Expected_assists_xA_opponent,stat_Duels_won_team,stat_Duels_won_opponent,stat_Errors_leading_to_shot_team,stat_Errors_leading_to_shot_opponent,stat_xGOT_faced_team,stat_xGOT_faced_opponent,stat_Goals_prevented_team,stat_Goals_prevented_opponent,stat_Headed_Goals_team,stat_Headed_Goals_opponent,stat_Red_Cards_team,stat_Red_Cards_opponent
12.0,12,8,18,41,56,-15,44,1.0,0.9999999994858612,1,1,0.67,1.45,0.38,0.62,8.0,18.0,4.0,4.0,2.0,3.0,6.0,6.0,0.81,0.87,1.0,0.0,3.0,4.0,1.0,10.0,5.0,11.0,3.0,7.0,0.0,0.0,15.0,24.0,2.0,1.0,11.0,10.0,0.64,0.72,0.33,0.37,11.0,23.0,10.0,11.0,0.46,0.6,25.0,12.0,6.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.0,12,8,18,41,56,-15,44,20.0,0.9999999994858612,2,1,1.21,1.38,0.33,0.67,10.0,27.0,3.0,4.0,1.0,2.0,1.0,10.0,0.71,0.86,2.0,1.0,5.0,11.0,2.0,12.0,10.0,19.0,0.0,8.0,0.0,1.0,22.0,40.0,1.0,2.0,12.0,16.0,0.56,0.77,0.57,0.17,13.0,25.0,16.0,12.0,0.61,0.48,47.0,8.0,9.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12.0,12,8,18,41,56,-15,44,7.0,0.9999999994858612,1,1,1.31,0.84,0.51,0.49,15.0,10.0,4.0,5.0,1.0,1.0,9.0,4.0,0.86,0.87,4.0,2.0,6.0,1.0,5.0,4.0,10.0,7.0,5.0,3.0,0.0,0.0,25.0,24.0,2.0,1.0,9.0,11.0,0.67,0.75,0.2,0.29,20.0,13.0,11.0,9.0,0.55,0.45,20.0,22.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,12,8,18,41,56,-15,44,3.0,0.5809768634545106,1,2,0.92,1.01,0.46,0.54,11.0,11.0,6.0,4.0,0.0,0.0,5.0,4.0,0.74,0.77,1.0,1.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,12.0,0.0,0.0,0.0,0.0,31.0,37.0,12.0,10.0,0.0,0.0,0.0,0.0,12.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,12,8,18,41,56,-15,44,3.0,0.7197943441029334,0,0,1.66,0.31,0.45,0.55,12.0,4.0,3.0,2.0,3.0,0.0,5.0,3.0,0.78,0.82,1.0,2.0,4.0,1.0,5.0,1.0,8.0,3.0,4.0,1.0,2.0,0.0,14.0,16.0,0.0,2.0,16.0,4.0,0.64,0.78,0.17,0.22,22.0,23.0,4.0,16.0,0.61,0.67,15.0,25.0,13.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,12,8,18,41,56,-15,44,8.0,0.9999999994858612,0,4,0.81,1.56,0.53,0.47,14.0,14.0,5.0,7.0,0.0,3.0,5.0,7.0,0.88,0.84,1.0,1.0,5.0,4.0,4.0,3.0,7.0,10.0,7.0,5.0,0.0,0.0,22.0,24.0,1.0,1.0,9.0,10.0,0.74,0.7,0.14,0.3,8.0,10.0,10.0,9.0,0.92,0.64,22.0,9.0,7.0,4.0,3.0,5.0,0.43,3.16,0.0,1.0,0.46,0.36,0.36,1.23,33.0,28.0,1.0,0.0,3.16,0.43,-0.84,0.43,0.0,0.0,0.0,0.0
12.0,12,8,18,41,56,-15,44,20.0,0.5809768634545106,1,2,1.66,1.56,0.6,0.4,21.0,5.0,5.0,2.0,1.0,2.0,7.0,0.0,0.88,0.81,2.0,3.0,10.0,3.0,6.0,0.0,12.0,5.0,9.0,0.0,0.0,1.0,27.0,5.0,2.0,2.0,8.0,21.0,0.71,0.5,0.28,0.33,17.0,11.0,21.0,8.0,0.73,0.71,8.0,43.0,5.0,9.0,0.0,4.0,0.65,1.26,1.0,0.0,0.66,0.25,0.85,0.11,41.0,51.0,0.0,1.0,1.26,0.65,-0.74,-0.35,0.0,0.0,0.0,0.0
12.0,12,8,18,41,56,-15,44,1.0,0.8740359892678478,1,3,1.34,2.16,0.29,0.71,7.0,17.0,3.0,4.0,3.0,3.0,3.0,9.0,0.69,0.9,1.0,1.0,2.0,10.0,2.0,3.0,6.0,15.0,1.0,2.0,0.0,0.0,11.0,32.0,0.0,2.0,8.0,14.0,0.44,0.73,0.27,0.21,15.0,24.0,14.0,8.0,0.62,0.65,35.0,12.0,12.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,12,8,18,41,56,-15,44,14.0,0.7197943441029334,0,1,0.35,0.22,0.64,0.36,11.0,7.0,3.0,2.0,0.0,1.0,2.0,1.0,0.85,0.68,5.0,2.0,7.0,2.0,1.0,3.0,3.0,2.0,8.0,5.0,0.0,0.0,21.0,8.0,3.0,3.0,16.0,21.0,0.68,0.48,0.56,0.43,22.0,13.0,21.0,16.0,0.71,0.67,23.0,29.0,7.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,12,8,18,41,56,-15,44,18.0,0.7197943441029334,3,0,2.23,1.98,0.57,0.43,17.0,16.0,9.0,4.0,4.0,4.0,9.0,5.0,0.83,0.77,0.0,0.0,5.0,5.0,3.0,7.0,13.0,13.0,4.0,3.0,1.0,0.0,32.0,24.0,0.0,3.0,17.0,12.0,0.68,0.66,0.23,0.21,14.0,22.0,12.0,17.0,0.62,0.67,24.0,31.0,7.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12.0,12,8,18,41,56,-15,44,16.0,0.8894601537843392,3,2,2.52,1.16,0.53,0.47,18.0,9.0,6.0,3.0,0.0,0.0,6.0,5.0,0.86,0.8,3.0,2.0,8.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,10.0,24.0,0.0,0.0,0.0,0.0,16.0,17.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12.0,12,8,18,41,56,-15,44,4.0,0.9999999994858612,0,2,0.34,1.63,0.36,0.64,7.0,24.0,2.0,7.0,0.0,5.0,3.0,12.0,0.78,0.88,3.0,0.0,3.0,11.0,2.0,6.0,4.0,17.0,3.0,7.0,0.0,2.0,10.0,45.0,1.0,1.0,9.0,13.0,0.61,0.77,0.08,0.3,29.0,21.0,13.0,9.0,0.57,0.75,40.0,29.0,6.0,13.0,5.0,2.0,0.09,2.89,0.0,0.0,0.28,0.53,0.18,1.05,39.0,45.0,0.0,0.0,2.89,0.09,0.89,0.09,0.0,0.0,0.0,0.0
12.0,12,8,18,41,56,-15,44,9.0,0.8894601537843392,1,1,0.89,3.11,0.26,0.74,4.0,22.0,2.0,7.0,0.0,0.0,5.0,7.0,0.67,0.87,4.0,0.0,0.0,7.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,18.0,0.0,0.0,0.0,0.0,18.0,20.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,12,8,18,41,56,-15,44,8.0,0.8740359892678478,0,1,0.53,1.02,0.56,0.44,13.0,10.0,1.0,5.0,0.0,0.0,4.0,8.0,0.9,0.83,3.0,2.0,11.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,14.0,0.0,0.0,0.0,0.0,12.0,14.0,14.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12.0,12,8,18,41,56,-15,44,10.0,0.9999999994858612,1,4,0.59,1.76,0.49,0.51,6.0,11.0,2.0,8.0,1.0,2.0,2.0,3.0,0.85,0.83,4.0,2.0,3.0,2.0,1.0,1.0,3.0,7.0,3.0,4.0,1.0,0.0,8.0,19.0,4.0,2.0,10.0,16.0,0.69,0.69,0.18,0.55,28.0,27.0,16.0,10.0,0.68,0.4,13.0,13.0,11.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
12.0,12,8,18,41,56,-15,44,17.0,0.9999999994858612,1,0,1.43,0.32,0.55,0.45,12.0,10.0,5.0,1.0,2.0,1.0,8.0,11.0,0.81,0.76,3.0,1.0,3.0,5.0,4.0,4.0,7.0,5.0,5.0,5.0,0.0,0.0,24.0,21.0,2.0,2.0,15.0,11.0,0.67,0.59,0.25,0.15,24.0,15.0,11.0,15.0,0.58,0.65,32.0,38.0,9.0,14.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,12,8,18,41,56,-15,44,5.0,0.8740359892678478,0,3,0.39,1.98,0.38,0.62,9.0,16.0,2.0,8.0,0.0,0.0,1.0,2.0,0.75,0.81,2.0,2.0,4.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,22.0,13.0,0.0,0.0,0.0,0.0,12.0,14.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,12,8,18,41,56,-15,44,11.0,0.8894601537843392,0,2,0.84,1.04,0.56,0.44,10.0,10.0,6.0,4.0,1.0,1.0,7.0,8.0,0.83,0.79,2.0,2.0,2.0,3.0,2.0,3.0,6.0,5.0,4.0,5.0,0.0,0.0,23.0,11.0,2.0,1.0,11.0,13.0,0.64,0.56,0.2,0.11,18.0,21.0,13.0,11.0,0.6,0.5,22.0,27.0,8.0,8.0,2.0,6.0,1.47,1.42,0.0,0.0,0.6,0.37,0.48,0.27,37.0,51.0,1.0,0.0,1.42,1.47,-0.58,1.47,0.0,0.0,0.0,0.0
12.0,12,8,18,41,56,-15,44,6.0,0.8894601537843392,2,1,0.78,1.93,0.5,0.5,11.0,14.0,4.0,3.0,1.0,1.0,2.0,10.0,0.8,0.82,5.0,2.0,6.0,7.0,1.0,4.0,6.0,11.0,5.0,3.0,1.0,1.0,21.0,19.0,1.0,5.0,10.0,14.0,0.66,0.7,0.3,0.07,23.0,19.0,14.0,10.0,0.56,0.7,35.0,24.0,3.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,12,8,18,41,56,-15,44,7.0,0.8894601537843392,2,1,0.92,1.17,0.35,0.65,8.0,17.0,3.0,5.0,0.0,0.0,4.0,13.0,0.73,0.86,4.0,1.0,4.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,14.0,0.0,0.0,0.0,0.0,13.0,25.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12.0,12,8,18,41,56,-15,44,6.0,0.9999999994858612,2,3,1.52,2.97,0.35,0.65,12.0,25.0,3.0,11.0,1.0,5.0,2.0,8.0,0.78,0.89,3.0,2.0,2.0,3.0,7.0,11.0,8.0,20.0,4.0,5.0,0.0,0.0,17.0,35.0,0.0,3.0,6.0,15.0,0.58,0.83,0.46,0.22,17.0,10.0,15.0,6.0,0.55,0.43,37.0,17.0,6.0,8.0,8.0,1.0,1.34,2.84,0.0,1.0,0.44,0.58,0.7,1.45,38.0,53.0,0.0,0.0,2.84,1.34,-0.16,-0.66,0.0,0.0,1.0,0.0
12.0,12,8,18,41,56,-15,44,15.0,0.8894601537843392,2,0,1.01,0.45,0.64,0.36,13.0,3.0,4.0,0.0,0.0,0.0,2.0,4.0,0.91,0.8,2.0,3.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,13.0,0.0,0.0,0.0,0.0,19.0,14.0,13.0,9.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12.0,12,8,18,41,56,-15,44,18.0,0.8894601537843392,1,1,0.88,0.13,0.7,0.3,16.0,4.0,3.0,2.0,1.0,0.0,8.0,1.0,0.86,0.7,2.0,3.0,7.0,1.0,6.0,1.0,13.0,0.0,3.0,4.0,0.0,0.0,36.0,2.0,0.0,1.0,8.0,13.0,0.72,0.48,0.18,0.0,23.0,13.0,13.0,8.0,0.75,0.75,5.0,48.0,5.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12.0,12,8,18,41,56,-15,44,5.0,0.7197943441029334,1,2,0.59,2.88,0.48,0.52,10.0,16.0,3.0,10.0,1.0,2.0,1.0,5.0,0.84,0.86,2.0,2.0,3.0,3.0,4.0,3.0,5.0,10.0,5.0,6.0,0.0,0.0,12.0,19.0,1.0,4.0,12.0,15.0,0.71,0.68,0.16,0.25,24.0,16.0,15.0,12.0,0.5,0.63,35.0,34.0,7.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,12,8,18,41,56,-15,44,9.0,0.8894601537843392,0,0,0.43,1.42,0.35,0.65,13.0,12.0,4.0,1.0,0.0,1.0,5.0,6.0,0.68,0.84,3.0,2.0,5.0,8.0,4.0,3.0,4.0,9.0,9.0,3.0,1.0,1.0,12.0,17.0,0.0,2.0,10.0,21.0,0.51,0.55,0.38,0.33,24.0,21.0,21.0,10.0,0.62,0.53,33.0,16.0,5.0,5.0,1.0,4.0,0.11,0.02,0.0,1.0,0.43,0.43,0.34,0.61,50.0,52.0,0.0,1.0,0.02,0.11,0.02,0.11,0.0,0.0,0.0,0.0
12.0,12,8,18,41,56,-15,44,2.0,0.7197943441029334,2,3,0.88,2.89,0.4,0.6,10.0,16.0,3.0,7.0,0.0,0.0,7.0,3.0,0.79,0.83,1.0,0.0,2.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,15.0,0.0,0.0,0.0,0.0,17.0,10.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,12,8,18,41,56,-15,44,11.0,0.5809768634545106,2,2,0.67,0.59,0.43,0.57,10.0,12.0,3.0,6.0,2.0,0.0,4.0,3.0,0.8,0.86,1.0,0.0,5.0,5.0,2.0,1.0,7.0,8.0,3.0,4.0,1.0,0.0,11.0,19.0,2.0,0.0,12.0,17.0,0.62,0.75,0.25,0.12,15.0,22.0,17.0,12.0,0.83,0.8,19.0,19.0,8.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12.0,12,8,18,41,56,-15,44,2.0,0.8740359892678478,1,2,0.74,1.52,0.4,0.6,11.0,13.0,4.0,3.0,3.0,4.0,4.0,2.0,0.85,0.87,0.0,2.0,2.0,6.0,5.0,4.0,8.0,10.0,3.0,3.0,0.0,1.0,12.0,34.0,0.0,2.0,8.0,14.0,0.68,0.78,0.29,0.29,11.0,20.0,14.0,8.0,0.4,0.64,24.0,23.0,5.0,5.0,1.0,3.0,1.67,0.63,0.0,1.0,0.49,0.39,0.29,1.51,34.0,48.0,1.0,0.0,0.63,1.67,-1.37,0.67,0.0,0.0,0.0,0.0
12.0,12,8,18,41,56,-15,44,19.0,0.8894601537843392,2,3,0.86,2.39,0.43,0.57,15.0,18.0,5.0,7.0,0.0,0.0,6.0,2.0,0.77,0.82,4.0,3.0,8.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,13.0,0.0,0.0,0.0,0.0,18.0,25.0,13.0,9.0,0.0,0.0,0.0,0.0,6.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13.0,10,13,15,37,49,-12,43,14.0,0.8894601537843392,0,2,1.59,1.72,0.58,0.42,11.0,10.0,1.0,3.0,0.0,0.0,3.0,1.0,0.81,0.74,2.0,6.0,7.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,9.0,0.0,0.0,0.0,0.0,22.0,16.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,10,13,15,37,49,-12,43,12.0,0.5809768634545106,2,0,1.49,0.13,0.54,0.46,15.0,4.0,5.0,2.0,2.0,0.0,4.0,6.0,0.88,0.84,3.0,2.0,5.0,0.0,5.0,2.0,7.0,1.0,7.0,3.0,0.0,0.0,29.0,7.0,4.0,0.0,13.0,11.0,0.79,0.69,0.29,0.0,22.0,17.0,11.0,13.0,0.59,0.56,21.0,16.0,7.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13.0,10,13,15,37,49,-12,43,6.0,0.7197943441029334,1,2,1.3,0.64,0.6,0.4,17.0,7.0,3.0,6.0,4.0,1.0,8.0,1.0,0.78,0.74,1.0,3.0,11.0,0.0,3.0,1.0,11.0,6.0,6.0,1.0,0.0,0.0,32.0,12.0,0.0,3.0,17.0,14.0,0.65,0.7,0.35,0.14,24.0,18.0,14.0,17.0,0.4,0.53,6.0,37.0,2.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13.0,10,13,15,37,49,-12,43,18.0,0.7197943441029334,1,1,0.36,0.91,0.61,0.39,5.0,7.0,1.0,1.0,0.0,1.0,3.0,6.0,0.77,0.6,1.0,3.0,3.0,4.0,1.0,2.0,3.0,4.0,1.0,3.0,0.0,0.0,13.0,19.0,0.0,3.0,18.0,12.0,0.59,0.46,0.42,0.25,29.0,24.0,12.0,18.0,0.8,0.67,59.0,32.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,10,13,15,37,49,-12,43,12.0,0.9999999994858612,1,0,1.36,0.87,0.53,0.47,13.0,5.0,7.0,2.0,3.0,2.0,1.0,2.0,0.79,0.78,2.0,2.0,4.0,2.0,2.0,1.0,10.0,5.0,3.0,0.0,0.0,0.0,27.0,14.0,3.0,1.0,14.0,16.0,0.64,0.48,0.33,0.33,28.0,17.0,16.0,14.0,0.39,0.64,20.0,24.0,9.0,9.0,2.0,6.0,1.51,0.11,0.0,0.0,0.25,0.47,0.64,1.01,52.0,58.0,0.0,2.0,0.11,1.51,0.11,0.51,0.0,0.0,0.0,0.0
13.0,10,13,15,37,49,-12,43,16.0,0.8894601537843392,1,0,1.16,0.82,0.46,0.54,15.0,13.0,7.0,0.0,0.0,0.0,7.0,3.0,0.77,0.78,5.0,2.0,7.0,9.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,18.0,0.0,0.0,0.0,0.0,16.0,25.0,18.0,5.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,10,13,15,37,49,-12,43,17.0,0.7197943441029334,0,0,1.08,0.47,0.37,0.63,4.0,10.0,1.0,3.0,1.0,0.0,4.0,9.0,0.75,0.83,1.0,0.0,2.0,4.0,1.0,3.0,3.0,7.0,1.0,3.0,2.0,1.0,16.0,32.0,1.0,1.0,11.0,15.0,0.6,0.69,0.07,0.29,18.0,24.0,15.0,11.0,0.37,0.75,38.0,12.0,12.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,10,13,15,37,49,-12,43,8.0,0.9999999994858612,1,2,0.57,1.09,0.4,0.6,11.0,10.0,4.0,5.0,0.0,2.0,8.0,7.0,0.81,0.88,1.0,5.0,5.0,3.0,2.0,2.0,9.0,4.0,2.0,6.0,0.0,0.0,19.0,28.0,1.0,1.0,12.0,14.0,0.65,0.8,0.29,0.38,16.0,22.0,14.0,12.0,0.5,1.0,16.0,22.0,7.0,6.0,3.0,3.0,0.84,1.95,0.0,0.0,0.5,0.65,0.48,0.36,57.0,45.0,0.0,0.0,1.95,0.84,0.95,-0.16,0.0,0.0,0.0,0.0
13.0,10,13,15,37,49,-12,43,3.0,0.8740359892678478,1,5,0.59,3.41,0.37,0.63,7.0,23.0,2.0,8.0,0.0,0.0,2.0,4.0,0.77,0.85,0.0,0.0,2.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,15.0,0.0,0.0,0.0,0.0,10.0,15.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,10,13,15,37,49,-12,43,15.0,0.9999999994858612,1,1,0.96,0.65,0.53,0.47,8.0,9.0,2.0,1.0,3.0,1.0,5.0,2.0,0.77,0.71,2.0,2.0,5.0,6.0,1.0,2.0,7.0,6.0,1.0,3.0,0.0,1.0,25.0,12.0,2.0,1.0,16.0,15.0,0.58,0.54,0.35,0.45,21.0,28.0,15.0,16.0,0.6,0.67,25.0,22.0,6.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,10,13,15,37,49,-12,43,10.0,0.9999999994858612,1,1,0.86,1.54,0.41,0.59,8.0,18.0,4.0,8.0,0.0,0.0,8.0,5.0,0.72,0.83,4.0,3.0,3.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,15.0,17.0,0.0,0.0,0.0,0.0,13.0,11.0,17.0,15.0,0.0,0.0,0.0,0.0,11.0,11.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,10,13,15,37,49,-12,43,11.0,0.7197943441029334,0,0,0.49,0.58,0.52,0.48,5.0,10.0,1.0,3.0,0.0,1.0,4.0,4.0,0.8,0.76,2.0,1.0,3.0,4.0,1.0,3.0,2.0,5.0,3.0,5.0,0.0,1.0,18.0,16.0,1.0,0.0,15.0,12.0,0.61,0.58,0.17,0.19,25.0,19.0,12.0,15.0,0.7,0.5,38.0,17.0,6.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,10,13,15,37,49,-12,43,11.0,0.9999999994858612,1,1,0.36,0.6,0.44,0.56,6.0,10.0,2.0,3.0,0.0,0.0,2.0,4.0,0.77,0.8,2.0,2.0,2.0,4.0,2.0,3.0,5.0,5.0,1.0,5.0,0.0,0.0,10.0,23.0,1.0,2.0,11.0,10.0,0.57,0.62,0.0,0.22,15.0,19.0,10.0,11.0,0.53,0.36,26.0,16.0,8.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
